Seconds,Dryer_low_heat_1,Dryer_low_heat_2,Dryer_low_heat_3,Dryer_air_fluff,Dryer_extra_low_heat,Dryer_delicate,Dryer_cotton_cycle,Dryer_permanent_press,Dryer_high_heat_1,Dryer_high_heat_2
1966.8,0,0,0.250738343,0,0,0,1.910251564,0,0,0.246637291
1967,0,0,0.243514343,0,0,0,1.898111564,0,0,0.258786291
1967.2,0,0,0.253036343,0,0,0,1.895811564,0,0,0.240399291
1967.4,0,0,0.233664343,0,0,0,1.903691564,0,0,0.232846291
1967.6,0,0,0.233007343,0,0,0,1.910911564,0,0,0.236458291
1967.8,0,0,0.241544343,0,0,0,1.908611564,0,0,0.242697291
1968,0,0,0.241544343,0,0,0,1.900411564,0,0,0.241712291
1968.2,0,0,0.236947343,0,0,0,1.905001564,0,0,0.262398291
1968.4,0,0,0.254678343,0,0,0,1.912881564,0,0,0.249593291
1968.6,0,0,0.244499343,0,0,0,1.918131564,0,0,0.239414291
1968.8,0,0,0.236619343,0,0,0,1.911571564,0,0,0.237772291
1969,0,0,0.233335343,0,0,0,1.885961564,0,0,0.239742291
1969.2,0,0,0.236290343,0,0,0,1.901061564,0,0,0.244996291
1969.4,0,0,0.239902343,0,0,0,1.908941564,0,0,0.261085291
1969.6,0,0,0.263544343,0,0,0,1.914521564,0,0,0.243682291
1969.8,0,0,0.244828343,0,0,0,1.908291564,0,0,0.235802291
1970,0,0,0.235305343,0,0,0,1.905661564,0,0,0.233832291
1970.2,0,0,0.228410343,0,0,0,1.909931564,0,0,0.236458291
1970.4,0,0,0.234977343,0,0,0,1.915181564,0,0,0.246637291
1970.6,0,0,0.246798343,0,0,0,1.912881564,0,0,0.257801291
1970.8,0,0,0.260589343,0,0,0,1.910911564,0,0,0.244011291
1971,0,0,0.241872343,0,0,0,1.912881564,0,0,0.231533291
1971.2,0,0,0.235305343,0,0,0,1.916821564,0,0,0.227921291
1971.4,0,0,0.229067343,0,0,0,1.921421564,0,0,0.234160291
1971.6,0,0,0.240559343,0,0,0,1.913211564,0,0,0.242697291
1971.8,0,0,0.247126343,0,0,0,1.905001564,0,0,0.251563291
1972,0,0,0.254022343,0,0,0,1.906971564,0,0,0.246966291
1972.2,0,0,0.236290343,0,0,0,1.916491564,0,0,0.236787291
1972.4,0,0,0.233335343,0,0,0,1.918131564,0,0,0.224309291
1972.6,0,0,0.232350343,0,0,0,1.910581564,0,0,0.231533291
1972.8,0,0,0.242529343,0,0,0,1.907631564,0,0,0.240727291
1973,0,0,0.249425343,0,0,0,1.912221564,0,0,0.247622291
1973.2,0,0,0.247126343,0,0,0,1.920101564,0,0,0.250249291
1973.4,0,0,0.239902343,0,0,0,1.918131564,0,0,0.239085291
1973.6,0,0,0.232678343,0,0,0,1.909601564,0,0,0.229563291
1973.8,0,0,0.232022343,0,0,0,1.905331564,0,0,0.236130291
1974,0,0,0.241544343,0,0,0,1.910911564,0,0,0.244011291
1974.2,0,0,0.247126343,0,0,0,1.918461564,0,0,0.243025291
1974.4,0,0,0.240559343,0,0,0,1.917151564,0,0,0.252876291
1974.6,0,0,0.246141343,0,0,0,1.909931564,0,0,0.241055291
1974.8,0,0,0.237275343,0,0,0,1.910251564,0,0,0.232190291
1975,0,0,0.229723343,0,0,0,1.914521564,0,0,0.239742291
1975.2,0,0,0.238260343,0,0,0,1.917481564,0,0,0.244667291
1975.4,0,0,0.243514343,0,0,0,1.911901564,0,0,0.241055291
1975.6,0,0,0.240887343,0,0,0,1.912881564,0,0,0.253533291
1975.8,0,0,0.253365343,0,0,0,1.910911564,0,0,0.233175291
1976,0,0,0.238260343,0,0,0,1.920101564,0,0,0.228249291
1976.2,0,0,0.234977343,0,0,0,1.917151564,0,0,0.238757291
1976.4,0,0,0.239574343,0,0,0,1.909931564,0,0,0.243025291
1976.6,0,0,0.246798343,0,0,0,1.907961564,0,0,0.238100291
1976.8,0,0,0.241216343,0,0,0,1.917481564,0,0,0.255175291
1977,0,0,0.256977343,0,0,0,1.916821564,0,0,0.237443291
1977.2,0,0,0.240231343,0,0,0,1.913541564,0,0,0.231861291
1977.4,0,0,0.230052343,0,0,0,1.909601564,0,0,0.236787291
1977.6,0,0,0.236619343,0,0,0,1.912551564,0,0,0.239085291
1977.8,0,0,0.245156343,0,0,0,1.918791564,0,0,0.240727291
1978,0,0,0.244828343,0,0,0,1.916161564,0,0,0.260428291
1978.2,0,0,0.255992343,0,0,0,1.909601564,0,0,0.244667291
1978.4,0,0,0.237932343,0,0,0,1.901061564,0,0,0.231861291
1978.6,0,0,0.230708343,0,0,0,1.909271564,0,0,0.226279291
1978.8,0,0,0.233664343,0,0,0,1.916161564,0,0,0.233175291
1979,0,0,0.240231343,0,0,0,1.915841564,0,0,0.240727291
1979.2,0,0,0.241544343,0,0,0,1.912551564,0,0,0.257145291
1979.4,0,0,0.257305343,0,0,0,1.906641564,0,0,0.241055291
1979.6,0,0,0.245813343,0,0,0,1.908611564,0,0,0.234488291
1979.8,0,0,0.236619343,0,0,0,1.914851564,0,0,0.229563291
1980,0,0,0.233007343,0,0,0,1.915841564,0,0,0.237772291
1980.2,0,0,0.237932343,0,0,0,1.910581564,0,0,0.241055291
1980.4,0,0,0.242201343,0,0,0,1.907631564,0,0,0.251234291
1980.6,0,0,0.259275343,0,0,0,1.907961564,0,0,0.242369291
1980.8,0,0,0.243186343,0,0,0,1.912221564,0,0,0.229891291
1981,0,0,0.232350343,0,0,0,1.914851564,0,0,0.225951291
1981.2,0,0,0.230708343,0,0,0,1.910251564,0,0,0.242040291
1981.4,0,0,0.239246343,0,0,0,1.911901564,0,0,0.244667291
1981.6,0,0,0.249425343,0,0,0,1.915511564,0,0,0.252219291
1981.8,0,0,0.258618343,0,0,0,1.917151564,0,0,0.243682291
1982,0,0,0.245813343,0,0,0,1.911571564,0,0,0.232190291
1982.2,0,0,0.233992343,0,0,0,1.904351564,0,0,0.227264291
1982.4,0,0,0.227096343,0,0,0,1.905991564,0,0,0.243025291
1982.6,0,0,0.240559343,0,0,0,1.908941564,0,0,0.253861291
1982.8,0,0,0.246469343,0,0,0,1.915181564,0,0,0.245981291
1983,0,0,0.252708343,0,0,0,1.912551564,0,0,0.245981291
1983.2,0,0,0.243514343,0,0,0,1.907961564,0,0,0.231205291
1983.4,0,0,0.238589343,0,0,0,1.909601564,0,0,0.232190291
1983.6,0,0,0.229395343,0,0,0,1.914191564,0,0,0.243682291
1983.8,0,0,0.235305343,0,0,0,1.917811564,0,0,0.246309291
1984,0,0,0.251395343,0,0,0,1.915511564,0,0,0.239414291
1984.2,0,0,0.247126343,0,0,0,1.909601564,0,0,0.250906291
1984.4,0,0,0.245484343,0,0,0,1.908941564,0,0,0.238100291
1984.6,0,0,0.238589343,0,0,0,1.912551564,0,0,0.234160291
1984.8,0,0,0.235305343,0,0,0,1.912221564,0,0,0.241712291
1985,0,0,0.238917343,0,0,0,1.906641564,0,0,0.238100291
1985.2,0,0,0.248768343,0,0,0,1.901061564,0,0,0.233832291
1985.4,0,0,0.245484343,0,0,0,1.901391564,0,0,0.249593291
1985.6,0,0,0.252708343,0,0,0,1.906971564,0,0,0.244011291
1985.8,0,0,0.235634343,0,0,0,1.911571564,0,0,0.235145291
1986,0,0,0.231693343,0,0,0,1.909931564,0,0,0.233832291
1986.2,0,0,0.243514343,0,0,0,1.905991564,0,0,0.239414291
1986.4,0,0,0.244171343,0,0,0,1.902051564,0,0,0.242697291
1986.6,0,0,0.241544343,0,0,0,1.906321564,0,0,0.262727291
1986.8,0,0,0.254350343,0,0,0,1.910251564,0,0,0.242040291
1987,0,0,0.237932343,0,0,0,1.910251564,0,0,0.232190291
1987.2,0,0,0.232678343,0,0,0,1.903361564,0,0,0.235802291
1987.4,0,0,0.237604343,0,0,0,1.899091564,0,0,0.244339291
1987.6,0,0,0.243186343,0,0,0,1.904021564,0,0,0.248279291
1987.8,0,0,0.241872343,0,0,0,1.911241564,0,0,0.261742291
1988,0,0,0.256977343,0,0,0,1.910251564,0,0,0.237772291
1988.2,0,0,0.243843343,0,0,0,1.905001564,0,0,0.226936291
1988.4,0,0,0.236290343,0,0,0,1.900411564,0,0,0.230548291
1988.6,0,0,0.237932343,0,0,0,1.906321564,0,0,0.244339291
1988.8,0,0,0.243186343,0,0,0,1.908941564,0,0,0.246966291
1989,0,0,0.240559343,0,0,0,1.907631564,0,0,0.256488291
1989.2,0,0,0.253365343,0,0,0,1.901061564,0,0,0.242697291
1989.4,0,0,0.238917343,0,0,0,1.899751564,0,0,0.233175291
1989.6,0,0,0.233992343,0,0,0,1.904021564,0,0,0.231533291
1989.8,0,0,0.237604343,0,0,0,1.910581564,0,0,0.239414291
1990,0,0,0.240559343,0,0,0,1.909931564,0,0,0.242697291
1990.2,0,0,0.246798343,0,0,0,1.899751564,0,0,0.249593291
1990.4,0,0,0.259275343,0,0,0,1.898441564,0,0,0.244667291
1990.6,0,0,0.246798343,0,0,0,1.904671564,0,0,0.236787291
1990.8,0,0,0.237275343,0,0,0,1.913541564,0,0,0.229563291
1991,0,0,0.233664343,0,0,0,1.913541564,0,0,0.234817291
1991.2,0,0,0.234649343,0,0,0,1.901391564,0,0,0.242697291
1991.4,0,0,0.241872343,0,0,0,1.893511564,0,0,0.247951291
1991.6,0,0,0.256977343,0,0,0,1.899421564,0,0,0.247951291
1991.8,0,0,0.250738343,0,0,0,1.910911564,0,0,0.235473291
1992,0,0,0.233007343,0,0,0,1.913871564,0,0,0.227593291
1992.2,0,0,0.231037343,0,0,0,1.906321564,0,0,0.241055291
1992.4,0,0,0.244499343,0,0,0,1.895151564,0,0,0.247294291
1992.6,0,0,0.251066343,0,0,0,1.900081564,0,0,0.244667291
1992.8,0,0,0.254678343,0,0,0,1.911571564,0,0,0.253533291
1993,0,0,0.247454343,0,0,0,1.914521564,0,0,0.235802291
1993.2,0,0,0.237932343,0,0,0,1.902381564,0,0,0.231861291
1993.4,0,0,0.230052343,0,0,0,1.889901564,0,0,0.238100291
1993.6,0,0,0.242529343,0,0,0,1.894171564,0,0,0.245652291
1993.8,0,0,0.248439343,0,0,0,1.905991564,0,0,0.238428291
1994,0,0,0.248439343,0,0,0,1.913871564,0,0,0.252876291
1994.2,0,0,0.246469343,0,0,0,1.901061564,0,0,0.235802291
1994.4,0,0,0.240231343,0,0,0,1.893511564,0,0,0.234160291
1994.6,0,0,0.236619343,0,0,0,1.894501564,0,0,0.240070291
1994.8,0,0,0.244828343,0,0,0,1.906971564,0,0,0.243025291
1995,0,0,0.251723343,0,0,0,1.913871564,0,0,0.240727291
1995.2,0,0,0.240887343,0,0,0,1.901721564,0,0,0.255831291
1995.4,0,0,0.245484343,0,0,0,1.892531564,0,0,0.242369291
1995.6,0,0,0.234649343,0,0,0,1.898111564,0,0,0.235145291
1995.8,0,0,0.233992343,0,0,0,1.909271564,0,0,0.236787291
1996,0,0,0.241872343,0,0,0,1.914191564,0,0,0.245981291
1996.2,0,0,0.251066343,0,0,0,1.902051564,0,0,0.244667291
1996.4,0,0,0.242529343,0,0,0,1.894171564,0,0,0.259772291
1996.6,0,0,0.255335343,0,0,0,1.899421564,0,0,0.239085291
1996.8,0,0,0.242529343,0,0,0,1.909601564,0,0,0.231861291
1997,0,0,0.235305343,0,0,0,1.910251564,0,0,0.238428291
1997.2,0,0,0.237604343,0,0,0,1.900731564,0,0,0.244339291
1997.4,0,0,0.238260343,0,0,0,1.899091564,0,0,0.245652291
1997.6,0,0,0.242857343,0,0,0,1.902051564,0,0,0.254846291
1997.8,0,0,0.262230343,0,0,0,1.906641564,0,0,0.239742291
1998,0,0,0.241216343,0,0,0,1.902381564,0,0,0.234488291
1998.2,0,0,0.233664343,0,0,0,1.895811564,0,0,0.235145291
1998.4,0,0,0.235634343,0,0,0,1.900081564,0,0,0.244339291
1998.6,0,0,0.244171343,0,0,0,1.906321564,0,0,0.245652291
1998.8,0,0,0.247454343,0,0,0,1.904671564,0,0,0.260757291
1999,0,0,0.259275343,0,0,0,1.901391564,0,0,0.245652291
1999.2,0,0,0.243514343,0,0,0,1.894501564,0,0,0.233503291
1999.4,0,0,0.239246343,0,0,0,1.898441564,0,0,0.230876291
1999.6,0,0,0.239246343,0,0,0,1.905991564,0,0,0.249264291
1999.8,0,0,0.245813343,0,0,0,1.905001564,0,0,0.252219291
2000,0,0,0.242201343,0,0,0,1.895811564,0,0,0.255503291
2000.2,0,0,0.255992343,0,0,0,1.899421564,0,0,0.249921291
2000.4,0,0,0.240559343,0,0,0,1.905001564,0,0,0.238757291
2000.6,0,0,0.237604343,0,0,0,1.908291564,0,0,0.233175291
2000.8,0,0,0.240559343,0,0,0,1.903691564,0,0,0.246309291
2001,0,0,0.243186343,0,0,0,1.899751564,0,0,0.253533291
2001.2,0,0,0.243186343,0,0,0,1.901391564,0,0,0.254846291
2001.4,0,0,0.251723343,0,0,0,1.906321564,0,0,0.254518291
2001.6,0,0,0.243186343,0,0,0,1.909931564,0,0,0.239085291
2001.8,0,0,0.239902343,0,0,0,1.904351564,0,0,0.232190291
2002,0,0,0.233007343,0,0,0,1.896471564,0,0,0.243354291
2002.2,0,0,0.234977343,0,0,0,1.901721564,0,0,0.249264291
2002.4,0,0,0.246141343,0,0,0,1.910581564,0,0,0.245652291
2002.6,0,0,0.254350343,0,0,0,1.910911564,0,0,0.256160291
2002.8,0,0,0.250081343,0,0,0,1.903691564,0,0,0.238428291
2003,0,0,0.238260343,0,0,0,1.896791564,0,0,0.239742291
2003.2,0,0,0.230380343,0,0,0,1.906641564,0,0,0.244339291
2003.4,0,0,0.241544343,0,0,0,1.902701564,0,0,0.251891291
2003.6,0,0,0.252380343,0,0,0,1.910581564,0,0,0.247622291
2003.8,0,0,0.251395343,0,0,0,1.904351564,0,0,0.261742291
2004,0,0,0.252051343,0,0,0,1.904671564,0,0,0.246966291
2004.2,0,0,0.238589343,0,0,0,1.910251564,0,0,0.238757291
2004.4,0,0,0.233335343,0,0,0,1.913211564,0,0,0.241384291
2004.6,0,0,0.245484343,0,0,0,1.909271564,0,0,0.244011291
2004.8,0,0,0.254678343,0,0,0,1.906321564,0,0,0.244339291
2005,0,0,0.250410343,0,0,0,1.908291564,0,0,0.262070291
2005.2,0,0,0.260589343,0,0,0,1.913541564,0,0,0.246966291
2005.4,0,0,0.245484343,0,0,0,1.914191564,0,0,0.239414291
2005.6,0,0,0.233335343,0,0,0,1.908611564,0,0,0.235802291
2005.8,0,0,0.240887343,0,0,0,1.907961564,0,0,0.244339291
2006,0,0,0.249096343,0,0,0,1.907961564,0,0,0.246637291
2006.2,0,0,0.250410343,0,0,0,1.913541564,0,0,0.269294291
2006.4,0,0,0.259932343,0,0,0,1.911241564,0,0,0.249593291
2006.6,0,0,0.240887343,0,0,0,1.903031564,0,0,0.233175291
2006.8,0,0,0.236290343,0,0,0,1.903361564,0,0,0.230876291
2007,0,0,0.247783343,0,0,0,1.911241564,0,0,0.242369291
2007.2,0,0,0.253693343,0,0,0,1.912221564,0,0,0.254518291
2007.4,0,0,0.248768343,0,0,0,1.910911564,0,0,0.264040291
2007.6,0,0,0.259604343,0,0,0,1.901721564,0,0,0.245981291
2007.8,0,0,0.243843343,0,0,0,1.905001564,0,0,0.232190291
2008,0,0,0.236947343,0,0,0,1.908611564,0,0,0.232190291
2008.2,0,0,0.243186343,0,0,0,1.915511564,0,0,0.248279291
2008.4,0,0,0.247454343,0,0,0,1.909601564,0,0,0.253533291
2008.6,0,0,0.248439343,0,0,0,1.908291564,0,0,0.256816291
2008.8,0,0,0.267156343,0,0,0,1.908611564,0,0,0.241055291
2009,0,0,0.244828343,0,0,0,1.917481564,0,0,0.235802291
2009.2,0,0,0.239902343,0,0,0,1.923721564,0,0,0.234488291
2009.4,0,0,0.234977343,0,0,0,1.918461564,0,0,0.246966291
2009.6,0,0,0.242857343,0,0,0,1.911571564,0,0,0.246966291
2009.8,0,0,0.251066343,0,0,0,1.914521564,0,0,0.249593291
2010,0,0,0.263544343,0,0,0,1.920101564,0,0,0.252876291
2010.2,0,0,0.248111343,0,0,0,1.921091564,0,0,0.243682291
2010.4,0,0,0.238917343,0,0,0,1.913211564,0,0,0.234160291
2010.6,0,0,0.233007343,0,0,0,1.905991564,0,0,0.240727291
2010.8,0,0,0.239574343,0,0,0,1.913211564,0,0,0.248279291
2011,0,0,0.249753343,0,0,0,1.923391564,0,0,0.246966291
2011.2,0,0,0.259275343,0,0,0,1.924371564,0,0,0.257473291
2011.4,0,0,0.244828343,0,0,0,1.912881564,0,0,0.238428291
2011.6,0,0,0.238917343,0,0,0,1.909271564,0,0,0.231533291
2011.8,0,0,0.237932343,0,0,0,1.916821564,0,0,0.237772291
2012,0,0,0.245813343,0,0,0,1.922731564,0,0,0.251563291
2012.2,0,0,0.249096343,0,0,0,1.922071564,0,0,0.248607291
2012.4,0,0,0.248439343,0,0,0,1.913211564,0,0,0.257473291
2012.6,0,0,0.243843343,0,0,0,1.914521564,0,0,0.234488291
2012.8,0,0,0.238917343,0,0,0,1.917151564,0,0,0.230876291
2013,0,0,0.234977343,0,0,0,1.925031564,0,0,0.240070291
2013.2,0,0,0.242201343,0,0,0,1.920431564,0,0,0.248607291
2013.4,0,0,0.245484343,0,0,0,1.912881564,0,0,0.249921291
2013.6,0,0,0.247783343,0,0,0,1.913541564,0,0,0.258130291
2013.8,0,0,0.254350343,0,0,0,1.920431564,0,0,0.236787291
2014,0,0,0.243186343,0,0,0,1.922731564,0,0,0.231533291
2014.2,0,0,0.233007343,0,0,0,1.918131564,0,0,0.239085291
2014.4,0,0,0.240887343,0,0,0,1.906971564,0,0,0.244996291
2014.6,0,0,0.250410343,0,0,0,1.910251564,0,0,0.240727291
2014.8,0,0,0.246469343,0,0,0,1.915841564,0,0,0.260100291
2015,0,0,0.255992343,0,0,0,1.920761564,0,0,0.242697291
2015.2,0,0,0.238917343,0,0,0,1.919451564,0,0,0.236787291
2015.4,0,0,0.228738343,0,0,0,1.910251564,0,0,0.237772291
2015.6,0,0,0.230708343,0,0,0,1.913211564,0,0,0.241712291
2015.8,0,0,0.243843343,0,0,0,1.917151564,0,0,0.240727291
2016,0,0,0.244171343,0,0,0,1.919451564,0,0,0.258458291
2016.2,0,0,0.255007343,0,0,0,1.915841564,0,0,0.241384291
2016.4,0,0,0.240887343,0,0,0,1.911241564,0,0,0.235802291
2016.6,0,0,0.232678343,0,0,0,1.912221564,0,0,0.230220291
2016.8,0,0,0.229723343,0,0,0,1.917151564,0,0,0.236787291
2017,0,0,0.244828343,0,0,0,1.917151564,0,0,0.244667291
2017.2,0,0,0.243843343,0,0,0,1.913871564,0,0,0.255831291
2017.4,0,0,0.256648343,0,0,0,1.916161564,0,0,0.244339291
2017.6,0,0,0.239246343,0,0,0,1.917151564,0,0,0.231861291
2017.8,0,0,0.233664343,0,0,0,1.919451564,0,0,0.225951291
2018,0,0,0.238917343,0,0,0,1.912551564,0,0,0.236787291
2018.2,0,0,0.242529343,0,0,0,1.908611564,0,0,0.246637291
2018.4,0,0,0.240887343,0,0,0,1.914851564,0,0,0.253861291
2018.6,0,0,0.260917343,0,0,0,1.920101564,0,0,0.243682291
2018.8,0,0,0.247454343,0,0,0,1.918131564,0,0,0.228906291
2019,0,0,0.239246343,0,0,0,1.909601564,0,0,0.225294291
2019.2,0,0,0.235305343,0,0,0,1.905991564,0,0,0.238757291
2019.4,0,0,0.236290343,0,0,0,1.914191564,0,0,0.252548291
2019.6,0,0,0.243843343,0,0,0,1.922071564,0,0,0.247951291
2019.8,0,0,0.263215343,0,0,0,1.919781564,0,0,0.243025291
2020,0,0,0.247126343,0,0,0,1.909271564,0,0,0.230876291
2020.2,0,0,0.235634343,0,0,0,1.911241564,0,0,0.227264291
2020.4,0,0,0.224470343,0,0,0,1.920761564,0,0,0.241055291
2020.6,0,0,0.233664343,0,0,0,1.924041564,0,0,0.247951291
2020.8,0,0,0.248111343,0,0,0,1.918461564,0,0,0.244667291
2021,0,0,0.257633343,0,0,0,1.905001564,0,0,0.244996291
2021.2,0,0,0.246798343,0,0,0,1.907301564,0,0,0.233503291
2021.4,0,0,0.240231343,0,0,0,1.918131564,0,0,0.231205291
2021.6,0,0,0.231693343,0,0,0,1.923391564,0,0,0.244011291
2021.8,0,0,0.236290343,0,0,0,1.914851564,0,0,0.243025291
2022,0,0,0.251066343,0,0,0,1.906971564,0,0,0.233503291
2022.2,0,0,0.254350343,0,0,0,1.911241564,0,0,0.247622291
2022.4,0,0,0.246469343,0,0,0,1.919451564,0,0,0.237443291
2022.6,0,0,0.236290343,0,0,0,1.912551564,0,0,0.233175291
2022.8,0,0,0.228081343,0,0,0,1.903031564,0,0,0.233832291
2023,0,0,0.242529343,0,0,0,1.898761564,0,0,0.239742291
2023.2,0,0,0.250738343,0,0,0,1.905661564,0,0,0.237115291
2023.4,0,0,0.247454343,0,0,0,1.915511564,0,0,0.258458291
2023.6,0,0,0.247783343,0,0,0,1.911901564,0,0,0.245981291
2023.8,0,0,0.230708343,0,0,0,1.900081564,0,0,0.231533291
2024,0,0,0.230052343,0,0,0,1.900411564,0,0,0.232190291
2024.2,0,0,0.242529343,0,0,0,1.908941564,0,0,0.238100291
2024.4,0,0,0.251723343,0,0,0,1.917151564,0,0,0.241712291
2024.6,0,0,0.249096343,0,0,0,1.910581564,0,0,0.257145291
2024.8,0,0,0.254022343,0,0,0,1.899751564,0,0,0.239085291
2025,0,0,0.237604343,0,0,0,1.902701564,0,0,0.232518291
2025.2,0,0,0.233664343,0,0,0,1.910581564,0,0,0.230548291
2025.4,0,0,0.244828343,0,0,0,1.917151564,0,0,0.239414291
2025.6,0,0,0.246469343,0,0,0,1.906971564,0,0,0.241712291
2025.8,0,0,0.242201343,0,0,0,1.897781564,0,0,0.255503291
2026,0,0,0.261245343,0,0,0,1.899751564,0,0,0.236458291
2026.2,0,0,0.246141343,0,0,0,1.914191564,0,0,0.227921291
2026.4,0,0,0.235634343,0,0,0,1.914521564,0,0,0.229891291
2026.6,0,0,0.231365343,0,0,0,1.903691564,0,0,0.239085291
2026.8,0,0,0.237604343,0,0,0,1.902701564,0,0,0.242040291
2027,0,0,0.242529343,0,0,0,1.903691564,0,0,0.249921291
2027.2,0,0,0.265186343,0,0,0,1.915181564,0,0,0.237772291
2027.4,0,0,0.245484343,0,0,0,1.910911564,0,0,0.229235291
2027.6,0,0,0.238260343,0,0,0,1.899421564,0,0,0.226608291
2027.8,0,0,0.230052343,0,0,0,1.891541564,0,0,0.237443291
2028,0,0,0.242529343,0,0,0,1.904351564,0,0,0.240727291
2028.2,0,0,0.250081343,0,0,0,1.914851564,0,0,0.248607291
2028.4,0,0,0.262559343,0,0,0,1.908941564,0,0,0.244667291
2028.6,0,0,0.240887343,0,0,0,1.892851564,0,0,0.234160291
2028.8,0,0,0.234977343,0,0,0,1.894821564,0,0,0.226608291
2029,0,0,0.232678343,0,0,0,1.906641564,0,0,0.231861291
2029.2,0,0,0.245484343,0,0,0,1.914191564,0,0,0.243025291
2029.4,0,0,0.249096343,0,0,0,1.905991564,0,0,0.245324291
2029.6,0,0,0.257633343,0,0,0,1.897451564,0,0,0.247622291
2029.8,0,0,0.241544343,0,0,0,1.901721564,0,0,0.237772291
2030,0,0,0.239246343,0,0,0,1.907961564,0,0,0.229891291
2030.2,0,0,0.235634343,0,0,0,1.912221564,0,0,0.238100291
2030.4,0,0,0.242857343,0,0,0,1.903361564,0,0,0.247951291
2030.6,0,0,0.246469343,0,0,0,1.898761564,0,0,0.244011291
2030.8,0,0,0.250410343,0,0,0,1.904021564,0,0,0.248607291
2031,0,0,0.246141343,0,0,0,1.911241564,0,0,0.232190291
2031.2,0,0,0.237604343,0,0,0,1.910911564,0,0,0.224966291
2031.4,0,0,0.232678343,0,0,0,1.899751564,0,0,0.239085291
2031.6,0,0,0.238589343,0,0,0,1.901061564,0,0,0.245652291
2031.8,0,0,0.246141343,0,0,0,1.904671564,0,0,0.239085291
2032,0,0,0.250738343,0,0,0,1.914191564,0,0,0.249264291
2032.2,0,0,0.248768343,0,0,0,1.905661564,0,0,0.235473291
2032.4,0,0,0.239574343,0,0,0,1.896791564,0,0,0.232190291
2032.6,0,0,0.232678343,0,0,0,1.903361564,0,0,0.241712291
2032.8,0,0,0.239246343,0,0,0,1.910251564,0,0,0.243025291
2033,0,0,0.252051343,0,0,0,1.911571564,0,0,0.234160291
2033.2,0,0,0.251395343,0,0,0,1.891541564,0,0,0.247951291
2033.4,0,0,0.251723343,0,0,0,1.891541564,0,0,0.235473291
2033.6,0,0,0.238917343,0,0,0,1.898761564,0,0,0.235145291
2033.8,0,0,0.236290343,0,0,0,1.906641564,0,0,0.238757291
2034,0,0,0.239902343,0,0,0,1.908291564,0,0,0.237115291
2034.2,0,0,0.251395343,0,0,0,1.903691564,0,0,0.232846291
2034.4,0,0,0.248111343,0,0,0,1.899091564,0,0,0.251234291
2034.6,0,0,0.257305343,0,0,0,1.904351564,0,0,0.241712291
2034.8,0,0,0.244499343,0,0,0,1.907631564,0,0,0.238100291
2035,0,0,0.234320343,0,0,0,1.905001564,0,0,0.231205291
2035.2,0,0,0.237604343,0,0,0,1.923061564,0,0,0.231861291
2035.4,0,0,0.246141343,0,0,0,1.923721564,0,0,0.237115291
2035.6,0,0,0.245156343,0,0,0,1.929951564,0,0,0.255831291
2035.8,0,0,0.259275343,0,0,0,1.931591564,0,0,0.244011291
2036,0,0,0.240231343,0,0,0,1.926341564,0,0,0.231205291
2036.2,0,0,0.235634343,0,0,0,1.915841564,0,0,0.228249291
2036.4,0,0,0.238917343,0,0,0,1.920761564,0,0,0.240399291
2036.6,0,0,0.248768343,0,0,0,1.928311564,0,0,0.243682291
2036.8,0,0,0.247126343,0,0,0,1.929301564,0,0,0.254846291
2037,0,0,0.258947343,0,0,0,1.924041564,0,0,0.244339291
2037.2,0,0,0.239902343,0,0,0,1.920761564,0,0,0.231205291
2037.4,0,0,0.238260343,0,0,0,1.924041564,0,0,0.226608291
2037.6,0,0,0.242201343,0,0,0,1.930941564,0,0,0.239414291
2037.8,0,0,0.248111343,0,0,0,1.930281564,0,0,0.248279291
2038,0,0,0.245156343,0,0,0,1.922401564,0,0,0.251891291
2038.2,0,0,0.260260343,0,0,0,1.924371564,0,0,0.244011291
2038.4,0,0,0.241216343,0,0,0,1.928311564,0,0,0.236130291
2038.6,0,0,0.236619343,0,0,0,1.932251564,0,0,0.231205291
2038.8,0,0,0.238260343,0,0,0,1.921751564,0,0,0.240727291
2039,0,0,0.243843343,0,0,0,1.912221564,0,0,0.240727291
2039.2,0,0,0.243843343,0,0,0,1.912221564,0,0,0.245324291
2039.4,0,0,0.255007343,0,0,0,1.925691564,0,0,0.251891291
2039.6,0,0,0.243843343,0,0,0,1.927331564,0,0,0.239085291
2039.8,0,0,0.240231343,0,0,0,1.920101564,0,0,0.231533291
2040,0,0,0.238589343,0,0,0,1.915181564,0,0,0.236787291
2040.2,0,0,0.243843343,0,0,0,1.911241564,0,0,0.243354291
2040.4,0,0,0.249753343,0,0,0,1.923061564,0,0,0.241055291
2040.6,0,0,0.255992343,0,0,0,1.924701564,0,0,0.253861291
2040.8,0,0,0.248768343,0,0,0,1.921091564,0,0,0.232518291
2041,0,0,0.241544343,0,0,0,1.919121564,0,0,0.226608291
2041.2,0,0,0.234649343,0,0,0,1.925691564,0,0,0.236787291
2041.4,0,0,0.240887343,0,0,0,1.924701564,0,0,0.247951291
2041.6,0,0,0.251066343,0,0,0,1.924041564,0,0,0.244667291
2041.8,0,0,0.255007343,0,0,0,1.919121564,0,0,0.253533291
2042,0,0,0.255992343,0,0,0,1.918791564,0,0,0.228578291
2042.2,0,0,0.244171343,0,0,0,1.921421564,0,0,0.232518291
2042.4,0,0,0.235634343,0,0,0,1.922731564,0,0,0.241712291
