Seconds,SmallBurner_Low_1,SmallBurner_Low_2,SmallBurner_Med_1,SmallBurner_Med_2,SmallBurner_High_1,SmallBurner_High_2,LargeBurner_Low_2,H1_AllBurners_High,AllBurners_High_2,WarmingZone_1,WarmingZone_2,Oven_Preheat_1,Oven_325F_1,Oven_350F_1,Oven_350F_Convect_1,Oven_Broil_1
490.4,0,0,0,1.16767,0,1.16603,0,8.06621,0,0,0.0976137,3.39412,0,0,0,0
490.6,0,0,0,1.16734,0,1.16537,0,8.06686,0,0,0.0982702,3.39445,0,0,0,0
490.8,0,0,0,1.16701,0,1.16603,0,8.06883,0,0,0.0989267,3.39347,0,0,0,0
491,0,0,0,1.16668,0,1.16504,0,8.06982,0,0,0.0985984,3.39314,0,0,0,0
491.2,0,0,0,1.1657,0,1.16471,0,8.06817,0,0,0.097942,3.39379,0,0,0,0
491.4,0,0,0,1.16635,0,1.1634,0,8.06719,0,0,0.0985984,3.39347,0,0,0,0
491.6,0,0,0,1.16537,0,1.1634,0,8.06653,0,0,0.0985984,3.39314,0,0,0,0
491.8,0,0,0,1.16635,0,1.16438,0,8.06424,0,0,0.0989267,3.39379,0,0,0,0
492,0,0,0,0.0939463,0,1.16406,0,8.06292,0,0,0.0989267,3.39314,0,0,0,0
492.2,0,0,0,0,0,1.16471,0,8.06292,0,0,0.0985984,3.39412,0,0,0,0
492.4,0,0,0,0,0,1.16406,0,8.06424,0,0,0.0982702,3.39379,0,0,0,0
492.6,0,0,0,0,0,1.16373,0,8.06259,0,0,0.0982702,3.39314,0,0,0,0
492.8,0,0,0.0533105,0,0,1.16504,0,8.05997,0,0,0.0989267,3.39281,0,0,0,0
493,0,0,1.06678,0,0,1.16504,0,8.05898,0,0,0.0992549,3.39314,0,0,0,0
493.2,0,0,1.15575,0,0,1.16406,0,8.05603,0,0,0.0976137,3.39445,0,0,0,0
493.4,0,0,1.1551,0,0,1.1634,0,8.05603,0,0,0.0982702,3.39544,0,0,0,0
493.6,0,0,1.15214,0,0,1.1634,0,8.05373,0,0,0.0982702,3.39544,0,0,0,0
493.8,0,0,1.14886,0,0,1.1634,0,8.05242,0,0,0.0989267,3.39609,0,0,0,0
494,0,0,1.14722,0,0,1.1634,0,8.05504,0,0,0.0985984,3.39708,0,0,0,0
494.2,0,0,1.14525,0,0,1.16176,0,8.05406,0,0,0.0985984,3.39773,0,0,0,0
494.4,0,0,1.14393,0,0,1.16274,0,8.05373,0,0,0.0972855,3.39741,0,0,0,0
494.6,0,0,1.14426,0,0,1.1634,0,8.05176,0,0,0.0982702,3.39675,0,0,0,0
494.8,0,0,1.14196,0,0,1.16406,0,8.05176,0,0,0.0989267,3.39675,0,0,0,0
495,0,0,1.14164,0,0,1.16406,0,8.04716,0,0,0.0992549,3.39741,0,0,0,0
495.2,0,0,1.14131,0,0,1.16307,0,8.04618,0,0,0.0982702,3.39839,0,0,0,0
495.4,0,0,1.14032,0,0,1.16307,0,8.04749,0,0,0.097942,3.39708,0,0,0,0
495.6,0,0,1.13967,0,0,1.16274,0,8.04913,0,0,0.0989267,3.39642,0,0,0,0
495.8,0,0,1.13901,0,0,1.16373,0,8.04782,0,0,0.0985984,3.39445,0,0,0,0
496,0,0,1.13835,0,0,1.16373,0,8.04749,0,0,0.0995831,3.39445,0,0,0,0
496.2,0,0,1.13835,0,0,1.16241,0,8.04716,0,0,0.097942,3.39544,0,0,0,0
496.4,0,0,1.13802,0,0,1.16176,0,8.04618,0,0,0.0982702,3.39544,0,0,0,0
496.6,0,0,1.13737,0,0,1.16209,0,8.04191,0,0,0.0982702,3.39544,0,0,0,0
496.8,0,0,1.13737,0,0,1.16307,0,8.03961,0,0,0.0982702,3.39576,0,0,0,0
497,0,0,1.13704,0,0,1.16307,0,8.03797,0,0,0.0995831,3.39511,0,0,0,0
497.2,0,0,1.10913,0,0,1.16274,0,8.03797,0,0,0.0992549,3.39576,0,0,0,0
497.4,0,0,0.131447,0,0,1.16143,0,8.03567,0,0,0.0982702,3.39445,0,0,0,0
497.6,0,0,0,0,0,1.16209,0,8.03272,0,0,0.097942,3.39379,0,0,0,0
497.8,0,0,0,0,0,1.16176,0,8.03206,0,0,0.0989267,3.39412,0,0,0,0
498,0,0,0,0,0,1.16176,0,8.03272,0,0,0.0985984,3.39347,0,0,0,0
498.2,0,0,0,0,0,1.16176,0,8.03272,0,0,0.097942,3.3915,0,0,0,0
498.4,0,0,0,0,0,1.16143,0,8.03403,0,0,0.0985984,3.39215,0,0,0,0
498.6,0,0,0,0,0,1.16077,0,8.03403,0,0,0.0976137,3.39347,0,0,0,0
498.8,0,0,0,1.00842,0,1.16274,0,8.03666,0,0,0.0992549,3.39412,0,0,0,0
499,0,0,0,1.17292,0,1.16176,0,8.03666,0,0,0.0989267,3.39478,0,0,0,0
499.2,0,0,0,1.17653,0,1.16143,0,8.03666,0,0,0.0982702,3.39544,0,0,0,0
499.4,0,0,0,1.17456,0,1.1611,0,8.03731,0,0,0.0982702,3.39544,0,0,0,0
499.6,0,0,0,1.17226,0,1.16143,0,8.036,0,0,0.097942,3.39511,0,0,0,0
499.8,0,0,0,1.17095,0,1.16209,0,8.03403,0,0,0.0982702,3.39544,0,0,0,0
500,0,0,0,1.16997,0.802498,1.16176,0,8.03436,0,0,0.0985984,3.39445,0,0,0,0
500.2,0,0,0,1.16832,1.13967,1.16176,0,8.0314,0,0,0.0985984,3.39248,0,0,0,0
500.4,0,0,0,1.16734,1.14853,1.16176,0,8.02944,0,0,0.0985984,3.39117,0,0,0,0
500.6,0,0,0,1.16701,1.14656,1.16143,0,8.02812,0,0,0.0982702,3.39051,0,0,0,0
500.8,0,0,0,1.16734,1.14558,1.16176,0,5.33275,0,0,0.0989267,3.38887,0,0,0,0
501,0,0,0,1.16701,1.14393,1.16143,0,5.2185,0,0,0.0989267,3.38953,0,0,0,0
501.2,0,0,0,1.16537,1.14262,1.16044,0,5.21095,0,0,0.0982702,3.39018,0,0,0,0
501.4,0,0,0,1.16504,1.14196,1.15979,0,4.11672,0,0,0.0985984,3.3892,0,0,0,0
501.6,0,0,0,1.16438,1.14098,1.16044,0,4.06189,0,0,0.0992549,3.38821,0,0,0,0
501.8,0,0,0,1.1634,1.13967,1.1611,0,4.05762,0,0,0.097942,3.38657,0,0,0,0
502,0,0,0,1.1634,1.13835,1.16077,0,4.05631,0,0,0.0999114,3.38493,0,0,0,0
502.2,0,0,0,1.16241,1.13802,1.16044,0,4.055,0,0,0.0976137,3.38362,0,0,0,0
502.4,0,0,0,1.16077,1.1377,1.16012,0,4.05467,0,0,0.0985984,3.38132,0,0,0,0
502.6,0,0,0,1.16077,1.13638,1.16077,0,4.05303,0,0,0.0989267,3.37968,0,0,0,0
502.8,0,0,0,1.16176,1.13638,1.16176,0,4.05171,0,0,0.0992549,3.37836,0,0,0,0
503,0,0,0,1.1611,1.13573,1.16241,0,4.05434,0,0,0.0989267,3.37804,0,0,0,0
503.2,0,0,0,1.16274,1.13474,1.16143,0,4.05401,0,0,0.0985984,3.37771,0,0,0,0
503.4,0,0,0,1.16274,1.13507,1.16077,0,4.05368,0,0,0.0985984,3.37639,0,0,0,0
503.6,0,0,0,0.329377,1.13474,1.16044,0,4.05303,0,0,0.0985984,3.37475,0,0,0,0
503.8,0,0,0,0.0154694,1.1354,1.16143,0,4.05204,0,0,0.0992549,3.3741,0,0,0,0
504,0,0,0,0,1.13408,1.16176,0,4.05303,0,0,0.0985984,3.37344,0,0,0,0
504.2,0,0,0,0,1.13376,1.16077,0,4.05237,0,0,0.097942,3.37278,0,0,0,0
504.4,0,0,0,0,1.13376,1.16044,0,4.05106,0,0,0.0976137,3.37016,0,0,0,0
504.6,0,0,0,0,1.13474,1.16077,0,4.0504,0,0,0.0976137,3.36917,0,0,0,0
504.8,0,0,0,0,1.13474,1.1634,0,4.05007,0,0,0.0989267,3.37016,0,0,0,0
505,0,0,0,0,1.13408,1.15683,0,4.05139,0,0,0.0992549,3.36917,0,0,0,0
505.2,0,0,0,0,1.13441,1.16176,0,4.05073,0,0,0.0982702,3.36786,0,0,0,0
505.4,0,0,0,0,1.13507,1.16209,0,4.05106,0,0,0.0985984,3.36687,0,0,0,0
505.6,0,0,0,0,1.13474,1.1634,0,4.05073,0,0,0.0985984,3.36523,0,0,0,0
505.8,0,0,0,0,1.13376,1.16274,0,4.05106,0,0,0.0985984,3.36523,0,0,0,0
506,0,0,0,0,1.13376,1.16274,0,4.05139,0,0,0.0982702,3.36425,0,0,0,0
506.2,0,0,1.12817,0,1.1331,1.1634,0,4.05139,0,0,0.0976137,3.36293,0,0,0,0
506.4,0,0,1.1633,0,1.13343,1.1634,0,4.04974,0,0,0.097942,3.36228,0,0,0,0
506.6,0,0,1.15936,0,1.13441,1.1634,0,4.04745,0,0,0.0982702,3.35899,0,0,0,0
506.8,0,0,1.15608,0,1.13408,1.16406,0,4.04613,0,0,0.0985984,3.35932,0,0,0,0
507,0,0,1.15313,0,1.1331,1.1634,0,4.0481,0,0,0.0985984,3.36031,0,0,0,0
507.2,0,0,1.15181,0,1.13408,1.16274,0,4.04876,0,0,0.097942,3.35965,0,0,0,0
507.4,0,0,1.15017,0,1.13343,1.1634,0,4.0458,0,0,0.0976137,3.35932,0,0,0,0
507.6,0,0,1.14919,0,1.13277,1.16373,0,4.04252,0,0,0.0985984,3.35965,0,0,0,0
507.8,0,0,1.14886,0,1.13277,1.16373,0,4.04449,0,0,0.0989267,3.35965,0,0,0,0
508,0,0,1.14919,0,1.13244,1.16307,0,4.04712,0,0,0.0985984,3.35867,0,0,0,0
508.2,0,0,1.14886,0,1.13277,1.16373,0,4.04777,0,0,0.097942,3.3567,0,0,0,0
508.4,0,0,1.14886,0,1.13376,1.16406,0,4.04974,0,0,0.0982702,3.35702,0,0,0,0
508.6,0,0,1.14886,0,1.13408,1.16504,0,4.04909,0,0,0.0985984,3.35965,0,0,0,0
508.8,0,0,1.14754,0,1.13277,1.16603,0,4.05007,0,0,0.0992549,3.35899,0,0,0,0
509,0,0,1.14853,0,1.13244,1.1657,0,4.05171,0,0,0.0985984,3.35801,0,0,0,0
509.2,0,0,1.14754,0,1.13244,1.16471,0,4.05073,0,0,0.0982702,3.35604,0,0,0,0
509.4,0,0,1.1482,0,1.1331,1.16373,0,4.0504,0,0,0.097942,3.35801,0,0,0,0
509.6,0,0,1.14853,0,1.13277,1.16471,0,4.05106,0,0,0.0982702,3.35801,0,0,0,0
509.8,0,0,1.14722,0,1.13244,1.1657,0,4.05007,0,0,0.0985984,3.35702,0,0,0,0
510,0,0,1.14656,0,1.13047,1.16504,0,4.05106,0,0,0.0992549,3.35702,0,0,0,0
510.2,0,0,1.14787,0,1.13211,1.16537,0,4.05073,0,0,0.097942,3.3567,0,0,0,0
510.4,0,0,1.14623,0,1.13277,1.16471,0,4.04942,0,0,0.0976137,3.35637,0,0,0,0
510.6,0,0,0.0418199,0,1.1331,1.16603,0,4.05007,0,0,0.0972855,3.35604,0,0,0,0
510.8,0,0,0,0,1.13211,1.16537,0,4.05106,0,0,0.0985984,3.35571,0,0,0,0
511,0,0,0,0.778238,1.13211,1.16701,0,4.05106,0,0,0.097942,3.35538,0,0,0,0
511.2,0,0,0,1.16373,1.13146,1.16603,0,4.05237,0,0,0.0976137,3.35702,0,0,0,0
511.4,0,0,0,1.17194,1.13113,1.16438,0,4.05237,0,0,0.0976137,3.35867,0,0,0,0
511.6,0,0,0,1.16964,1.13146,1.16635,0,4.05237,0,0,0.097942,3.35998,0,0,0,0
511.8,0,0,0,1.16898,1.13244,1.16668,0,4.05007,0,0,0.0989267,3.35965,0,0,0,0
512,0,0,0,1.168,1.13244,1.16603,0,4.04974,0,0,0.0982702,3.36064,0,0,0,0
512.2,0,0,0,1.16635,1.13179,1.16504,0,4.0504,0,0,0.0976137,3.35998,0,0,0,0
512.4,0,0,0,1.16471,1.13211,1.16471,0,4.05007,0,0,0.0976137,3.35965,0,0,0,0
512.6,0,0,0,1.16307,1.13179,1.16471,0,5.13118,0,0,0.097942,3.36096,0,0,0,0
512.8,0,0,0,1.16438,1.1331,1.1657,0,5.21227,0,0,0.097942,3.36162,0,0,0,0
513,0,0,0,1.16438,1.1331,1.16537,0,5.21424,0,0,0.0992549,3.36195,0,0,0,0
513.2,0,0,0,1.16438,1.13244,1.1657,0,5.21456,0,0,0.0976137,3.36359,0,0,0,0
513.4,0,0,0,1.16406,1.1331,1.16635,0,5.21522,0,0,0.0969573,3.36458,0,0,0,0
513.6,0,0,0,1.16438,1.1331,1.16635,0,5.21489,0,0,0.0972855,3.36622,0,0,0,0
513.8,0,0,0,1.16931,1.13343,1.16701,0,5.21424,0,0,0.0982702,3.36687,0,0,0,0
514,0,0,0,1.16471,1.13277,1.16767,0,5.21489,0,0,0.0985984,3.4368,0,0,0,0
514.2,0,0,0,1.1634,1.13343,1.16701,0,5.21424,0,0,0.0972855,3.42039,0,0,0,0
514.4,0,0,0,1.16274,1.13343,1.16701,0,5.21489,0,0,0.0982702,3.41743,0,0,0,0
514.6,0,0,0,1.16373,1.13408,1.16701,0,7.9037,0,0,0.0976137,3.41513,0,0,0,0
514.8,0,0,0,1.16274,1.13376,1.16832,0,8.08623,0,0,0.0989267,3.41481,0,0,0,0
515,0,0,0,1.16438,1.13211,1.16438,0,8.08886,0,0,0.097942,3.41448,0,0,0,0
515.2,0,0,0,1.1634,1.13376,1.16701,0,8.08459,0,0,0.097942,3.41481,0,0,0,0
515.4,0,0,0,1.1634,1.13441,1.16603,0,8.07967,0,0,0.097942,3.41415,0,0,0,0
515.6,0,0,0,1.16406,1.1354,1.16701,0,8.07507,0,0,0.0985984,3.41415,0,0,0,0
515.8,0,0,0,0.35663,1.13474,1.16603,0,8.07047,0,0,0.0985984,3.41415,0,0,0,0
516,0,0,0,0.0164545,1.13441,1.1657,0,8.06555,0,0,0.0982702,3.41481,0,0,0,0
516.2,0,0,0,0,1.13441,1.16537,0,8.06456,0,0,0.0972855,3.4171,0,0,0,0
516.4,0,0,0,0,1.13343,1.16537,0,8.06128,0,0,0.097942,3.4171,0,0,0,0
516.6,0,0,0,0,1.13507,1.16471,0,8.05898,0,0,0.097942,3.4194,0,0,0,0
516.8,0,0,0,0,1.13507,1.16537,0,8.05734,0,0,0.097942,3.41743,0,0,0,0
517,0,0,0,0,1.13441,1.1657,0,7.01925,0,0,0.097942,3.4171,0,0,0,0
517.2,0,0,0,0,1.13376,1.16438,0,6.96015,0,0,0.0972855,3.41809,0,0,0,0
517.4,0,0,0,0,1.13573,1.16373,0,6.9549,0,0,0.0976137,3.41809,0,0,0,0
517.6,0,0,0,0,1.13573,1.16406,0,6.94997,0,0,0.0976137,3.41907,0,0,0,0
517.8,0,0,0,0,1.13507,1.16406,0,6.94997,0,0.0762917,0.0982702,3.42072,0,0,0,0
518,0,0,0,0,1.13474,1.16209,0,6.95194,0,0.0969748,0.0985984,3.42203,0,0,0,0
518.2,0,0,0,0,1.13408,1.1611,0,6.95227,0,0.0963182,0.0976137,3.42236,0,0,0,0
518.4,0,0,0,0,1.13343,1.16077,0,6.95621,0,0.0969748,0.0969573,3.42236,0,0,0,0
518.6,0,0,0,0,1.13507,1.16077,0,6.95588,0,0.0969748,0.0989267,3.424,0,0,0,0
518.8,0,0,0,0,1.13605,1.16176,0,6.95818,0,0.0973031,0.0976137,3.42564,0,0,0,0
519,0,0,0,0,1.1354,1.16077,0,6.95785,0,0.0963182,0.0976137,3.42597,0,0,0,0
519.2,0,0,0.955159,0,1.13605,1.15979,0,6.95917,0,0.0966465,0.0972855,3.42367,0,0,0,0
519.4,0,0,1.15739,0,1.13474,1.15979,0,6.95917,0,0.0969748,0.0972855,3.424,0,0,0,0
519.6,0,0,1.15871,0,1.13573,1.16044,0,6.96048,0,0.0973031,0.0972855,3.43024,0,0,0,0
519.8,0,0,1.15444,0,1.1354,1.16044,0,6.96147,0,0.0963182,0.097942,3.43516,0,0,0,0
520,0,0,1.15148,0,1.13605,1.16176,0,6.96311,0,0.0973031,0.0972855,3.43483,0,0,0,0
520.2,0,0,1.14886,0,1.13638,1.15979,0,6.96409,0,0.0969748,0.0976137,3.43352,0,0,0,0
520.4,0,0,1.14689,0,1.13638,1.1588,0,6.96409,0,0.0963182,0.0972855,3.43221,0,0,0,0
520.6,0,0,1.1459,0,1.13704,1.15847,0,6.96245,0,0.0966465,0.0972855,3.43319,0,0,0,0
520.8,0,0,1.14459,0,1.13704,1.15946,0,6.96212,0,0.0963182,0.0982702,3.43253,0,0,0,0
521,0,0,1.14196,0,1.13737,1.15979,0,6.96278,0,0.0966465,0.097942,3.43155,0,0,0,0
521.2,0,0,1.14065,0,1.13671,1.15946,0,6.96409,0,0.0959899,0.0985984,3.43024,0,0,0,0
521.4,0,0,1.14065,0,1.13638,1.15913,0,6.96278,0,0.0963182,0.0976137,3.42925,0,0,0,0
521.6,0,0,1.14032,0,1.13737,1.15913,0,6.96179,0,0.0966465,0.0969573,3.42859,0,0,0,0
521.8,0,0,1.13802,0,1.13737,1.15979,0,6.95982,0,0.0963182,0.0972855,3.42827,0,0,0,0
522,0,0,1.13671,0,1.13737,1.1588,0,6.96147,0,0.0969748,0.0976137,3.42761,0,0,0,0
522.2,0,0,1.13704,0,1.13737,1.15814,0,6.96278,0,0.0959899,0.0972855,3.42728,0,0,0,0
522.4,0,0,1.13802,0,1.13605,1.15716,0,6.96442,0,0.0959899,0.0963008,3.42564,0,0,0,0
522.6,0,0,1.13671,0,1.13802,1.15683,0,6.96508,0,0.0966465,0.0976137,3.42663,0,0,0,0
522.8,0,0,1.13605,0,1.13835,1.15683,0,6.96705,0,0.0963182,0.0976137,3.4263,0,0,0,0
523,0,0,1.13605,0,1.13638,1.16274,0,6.97,0,0.0963182,0.0985984,3.4263,0,0,0,0
523.2,0,0,1.1354,1.01137,1.13802,1.15585,0,6.97394,0,0.0959899,0.0972855,3.42695,0,0,0,0
523.4,0,0,1.13507,1.17686,1.13704,1.1565,0,6.9746,0,0.0956616,0.0972855,3.42597,0,0,0,0
523.6,0,0,0.488312,1.17916,1.13802,1.15683,0,6.97296,0,0.0959899,0.0976137,3.42597,0,0,0,0
523.8,0,0,0.0178538,1.17686,1.13737,1.15749,0,6.97197,0,0.0956616,0.0982702,3.424,0,0,0,0
524,0,0,0,1.17588,1.1377,1.15716,0,6.9723,0,0.0963182,0.0982702,3.42203,0,0,0,0
524.2,0,0,0,1.17259,1.13802,1.15617,0,6.97164,0,0.0966465,0.0972855,3.42236,0,0,0,0
524.4,0,0,0,1.17161,1.13802,1.1565,0,6.9723,0,0.0959899,0.0976137,3.42203,0,0,0,0
524.6,0,0,0,1.17095,1.13802,1.15519,0,6.97066,0,0.0959899,0.0976137,3.4217,0,0,0,0
524.8,0,0,0,1.17095,1.13901,1.1565,0,6.96934,0,0.0963182,0.0976137,3.41875,0,0,0,0
525,0,0,0,1.16997,1.13802,1.1565,0,6.96902,0,0.0956616,0.0985984,3.41743,0,0,0,0
525.2,0,0,0,1.16898,1.13967,1.15683,0,6.97296,0,0.0953333,0.0976137,3.41809,0,0,0,0
525.4,0,0,0,1.16635,1.13802,1.1565,0,6.96869,0,0.0956616,0.0976137,3.4194,0,0,0,0
525.6,0,0,0,1.16603,1.13835,1.15617,0,6.97,0,0.0966465,0.097942,3.41875,0,0,0,0
525.8,0,0,0,1.1657,1.13967,1.15716,0,6.96967,0,0.0963182,0.097942,3.4171,0,0,0,0
526,0,0,0,1.16471,1.13835,1.16044,0,6.97328,0,0.0963182,0.0982702,3.41645,0,0,0,0
526.2,0,0,0,1.16537,1.13343,1.15552,0,6.97427,0,0.095005,0.0976137,3.41546,0,0,0,0
526.4,0,0,0,1.16504,1.13835,1.1565,0,6.96934,0,0.0959899,0.0969573,3.41284,0,0,0,0
526.6,0,0,0,1.16373,1.13835,1.15519,0,6.96672,0,0.0963182,0.0972855,3.41185,0,0,0,0
526.8,0,0,0,1.1634,1.13802,1.15617,0,6.96803,0,0.0959899,0.0982702,3.41152,0,0,0,0
527,0,0,0,1.16373,1.13737,1.1565,0,6.97296,0,0.0966465,0.097942,3.40988,0,0,0,0
527.2,0,0,0,1.16471,1.13802,1.15617,0,6.97493,0,0.0959899,0.0976137,3.41021,0,0,0,0
527.4,0,0,0,1.16373,1.13901,1.15552,0,6.9769,0,0.0956616,0.0972855,3.41054,0,0,0,0
527.6,0,0,0,1.16307,1.13901,1.15585,0,6.9769,0,0.0956616,0.0976137,3.40955,0,0,0,0
527.8,0,0,0,0.0804837,1.13934,1.1565,0,6.9769,0,0.0959899,0.0972855,3.4089,0,0,0,0
528,0,0,0,0,1.13967,1.1565,0,6.97788,0,0.0959899,0.097942,3.40857,0,0,0,0
528.2,0,0,0,0,1.13934,1.15486,0,6.97985,0,0.095005,0.0976137,3.40627,0,0,0,0
528.4,0,0,0,0,1.13934,1.15453,0,6.98313,0,0.0963182,0.097942,3.40496,0,0,0,0
528.6,0,0,0,0,1.14032,1.15585,0,6.98149,0,0.0959899,0.0976137,3.40496,0,0,0,0
528.8,0,0,0,0,1.14065,1.15585,0,6.97657,0,0.0956616,0.097942,3.40463,0,0,0,0
529,0,0,0,0,1.14196,1.15617,0,6.98083,0,0.0956616,0.0972855,3.4043,0,0,0,0
529.2,0,0,0,0,1.14065,1.15552,0,6.98346,0,0.0953333,0.097942,3.40496,0,0,0,0
529.4,0,0,0,0,1.14032,1.15453,0,7.94999,0,0.0959899,0.0972855,3.40561,0,0,0,0
529.6,0,0,0,0,1.14065,1.15552,0,8.09904,0,0.0959899,0.0982702,3.40561,0,0,0,0
529.8,0,0,0,0,1.14032,1.15617,0,8.10298,0,0.0959899,0.0982702,3.40627,0,0,0,0
530,0,0,0,0,1.13967,1.15617,0,8.10429,0,0.0959899,0.0982702,3.4043,0,0,0,0
530.2,0,0,0,0,1.14098,1.15519,0,8.10265,0,0.0959899,0.0976137,3.40463,0,0,0,0
530.4,0,0,0,0,1.14098,1.1542,0,8.09936,0,0.0956616,0.0972855,3.40364,0,0,0,0
530.6,0,0,0,0,1.13967,1.15519,0,8.09707,0,0.0956616,0.0976137,3.40397,0,0,0,0
530.8,0,0,0,0,1.14065,1.15585,0,8.09674,0,0.0966465,0.0985984,3.40463,0,0,0,0
531,0,0,0,0,1.14098,1.15814,0,8.09739,0,0.0953333,0.097942,3.40496,0,0,0,0
531.2,0,0,0,0,1.14032,1.15552,0,8.09575,0,0.0959899,0.0972855,3.40496,0,0,0,0
531.4,0,0,0,0,1.13999,1.15453,0,8.09641,0,0.0956616,0.0976137,3.40627,0,0,0,0
531.6,0,0,0,0,1.13901,1.15552,0,8.09542,0,0.0959899,0.097942,3.40594,0,0,0,0
531.8,0,0,0,0,1.14065,1.15683,0,8.09017,0,0.0959899,0.0989267,3.4089,0,0,0,0
532,0,0,0,0,1.13934,1.1565,0,8.09739,0,0.0959899,0.0985984,3.4043,0,0,0,0
532.2,0,0,0,0,1.13737,1.15585,0,8.09969,0,0.0953333,0.0976137,3.38953,0,0,0,0
532.4,0,0,0.927582,0,1.1377,1.15585,0,8.09969,0,0.0959899,0.0989267,3.38854,0,0,0,0
532.6,0,0,1.15707,0,1.1377,1.15716,0,8.09838,0,0.0963182,0.0982702,3.38821,0,0,0,0
532.8,0,0,1.16068,0,1.13868,1.1565,0,8.09871,0,0.0956616,0.0985984,3.38657,0,0,0,0
533,0,0,1.15707,0,1.13868,1.15617,0,8.09936,0,0.0959899,0.0989267,3.38789,0,0,0,0
533.2,0,0,1.15378,0,1.13802,1.1565,0,8.09969,0,0.0956616,0.097942,3.3892,0,0,0,0
533.4,0,0,1.15214,0,1.13835,1.15552,0,8.10035,0,0.0953333,0.097942,3.39051,0,0,0,0
533.6,0,0,1.15181,0,1.13901,1.15585,0,8.10068,0,0.0956616,0.0982702,3.38854,0,0,0,0
533.8,0,0,1.14919,0,1.13999,1.15355,0,8.09838,0,0.0959899,0.0992549,3.38723,0,0,0,0
534,0,0,1.1482,0,1.13868,1.15749,0,8.09772,0,0.0956616,0.0985984,3.38657,0,0,0,0
534.2,0,0,1.14754,0,1.13737,1.15782,0,8.09838,0,0.095005,0.0985984,3.38559,0,0,0,0
534.4,0,0,1.14754,0,1.13835,1.15749,0,8.09575,0,0.0963182,0.0985984,3.38657,0,0,0,0
534.6,0,0,1.14689,0,1.13835,1.15749,0,8.09477,0,0.0959899,0.0989267,3.38592,0,0,0,0
534.8,0,0,1.14426,1.01071,1.1377,1.15847,0,8.09739,0,0.0963182,0.0999114,3.38657,0,0,0,0
535,0,0,1.14361,1.16865,1.13802,1.15847,0,8.09805,0,0.0963182,0.0999114,3.3869,0,0,0,0
535.2,0,0,1.14426,1.17226,1.1377,1.1565,0,8.09838,0,0.0956616,0.0989267,3.38592,0,0,0,0
535.4,0,0,1.14426,1.16964,1.1377,1.15749,0,8.09904,0,0.0963182,0.097942,3.3869,0,0,0,0
535.6,0,0,1.14492,1.16734,1.13737,1.15782,0,8.09378,0,0.0959899,0.0985984,3.38592,0,0,0,0
535.8,0,0,1.14361,1.16701,1.13901,1.15847,0,8.09345,0,0.0959899,0.0985984,3.38559,0,0,0,0
536,0,0,1.14295,1.16668,1.13737,1.15847,0,8.0951,0,0.0959899,0.0992549,3.38592,0,0,0,0
536.2,0,0,1.14295,1.16438,1.1377,1.15782,0,8.09608,0,0.0953333,0.0985984,3.38592,0,0,0,0
536.4,0,0,1.14361,1.16307,1.13638,1.15782,0,8.09444,0,0.0956616,0.0985984,3.38559,0,0,0,0
536.6,0,0,1.14295,1.16274,0.72469,1.15814,0,8.09411,0,0.0959899,0.097942,3.38592,0,0,0,0
536.8,0,0,0.512607,1.1634,0.0263897,1.16012,0,8.09444,0,0.0963182,0.0985984,3.38493,0,0,0,0
537,0,0,0.0198236,1.16209,0,1.15946,0,8.0928,0,0.0959899,0.0989267,3.38592,0,0,0,0
537.2,0,0,0,1.16176,0,1.15913,0,8.09083,0,0.0956616,0.0985984,3.38559,0,0,0,0
537.4,0,0,0,1.16044,0,1.15814,0,8.08754,0,0.0956616,0.097942,3.38624,0,0,0,0
537.6,0,0,0,1.16143,0,1.15782,0,8.08919,0,0.0963182,0.0985984,3.3869,0,0,0,0
537.8,0,0,0,1.16307,0,1.15913,0,8.08919,0,0.0963182,0.0989267,3.38624,0,0,0,0
538,0,0,0,1.16176,0,1.16012,0,8.08754,0,0.0956616,0.0992549,3.37213,0,0,0,0
538.2,0,0,0,1.16307,0,1.15913,0,8.08787,0,0.0959899,0.0985984,3.38723,0,0,0,0
538.4,0,0,0,1.16241,0,0.512599,0,8.08984,0,0.0953333,0.0985984,3.38657,0,0,0,0
538.6,0,0,0,1.16143,0,0.0190813,0,8.0928,0,0.0963182,0.0985984,3.38789,0,0,0,0
538.8,0,0,0,1.16209,0,0,0,8.09542,0,0.0963182,0.0985984,3.38854,0,0,0,0
539,0,0,0,1.16209,0,0,0,8.09575,0,0.0963182,0.0985984,3.38854,0,0,0,0
539.2,0,0,0,1.16209,0,0,0,8.0951,0,0.0963182,0.0989267,3.39117,0,0,0,0
539.4,0,0,0,1.16176,0,0,0,8.09575,0,0.0956616,0.0982702,3.39379,0,0,0,0
539.6,0,0,0,0.451525,0,0,0,8.09542,0,0.0963182,0.0985984,3.39412,0,0,0,0
539.8,0,0,0,0.0184246,0,0,0,8.09608,0,0.0959899,0.0976137,3.39576,0,0,0,0
540,0,0,0,0,0,0,0,6.78976,0,0.0963182,0.097942,0,0,0,0,0
540.2,0,0,0,0,0,0,0,5.30747,0,0.095005,0.097942,0,0,0,0,0
540.4,0,0,0,0,0,0,0,5.25692,0,0.0953333,0.0989267,0,0,0,0,0
540.6,0,0,0,0,0,0,0,5.25265,0,0.0963182,0.0985984,0,0,0,0,0
