Upgrade,Building ID,Status,Details
15,24240,Completed,Completed in 328.48 seconds
15,24250,Completed,Completed in 243.03 seconds
15,24265,Completed,Completed in 247.28 seconds
15,24297,Completed,Completed in 277.43 seconds
15,24363,Completed,Completed in 309.06 seconds
15,24953,Completed,Completed in 19.67 seconds
15,25075,Completed,Completed in 290.65 seconds
15,25240,Completed,Completed in 315.86 seconds
15,25253,Completed,Completed in 234.95 seconds
15,25302,Completed,Completed in 319.30 seconds
15,25393,Completed,Completed in 312.67 seconds
15,25635,Completed,Completed in 263.40 seconds
15,25704,Completed,Completed in 288.79 seconds
15,25804,Completed,Completed in 246.02 seconds
15,25809,Completed,Completed in 269.47 seconds
15,25830,Completed,Completed in 209.20 seconds
15,25846,Completed,Completed in 18.77 seconds
15,25978,Completed,Completed in 335.95 seconds
15,26008,Completed,Completed in 260.86 seconds
15,26065,Completed,Completed in 285.37 seconds
15,26161,Completed,Completed in 16.51 seconds
15,26184,Completed,Completed in 288.72 seconds
15,26249,Completed,Completed in 0.08 seconds
15,26287,Completed,Completed in 310.16 seconds
15,26599,Completed,Completed in 262.21 seconds
15,26607,Completed,Completed in 12.48 seconds
15,26716,Completed,Completed in 183.49 seconds
15,26772,Completed,Completed in 160.54 seconds
15,27088,Completed,Completed in 12.90 seconds
15,27110,Completed,Completed in 165.28 seconds
15,27141,Timed Out,Took 900.00 seconds
15,27357,Completed,Completed in 193.77 seconds
15,27386,Completed,Completed in 169.73 seconds
15,27413,Completed,Completed in 0.06 seconds
15,27488,Completed,Completed in 181.92 seconds
15,27608,Completed,Completed in 197.15 seconds
15,27839,Completed,Completed in 187.78 seconds
15,27847,Completed,Completed in 12.90 seconds
15,27942,Completed,Completed in 270.85 seconds
15,27962,Completed,Completed in 0.08 seconds
15,28009,Completed,Completed in 281.79 seconds
15,28132,Completed,Completed in 325.95 seconds
15,28160,Completed,Completed in 262.59 seconds
15,28164,Completed,Completed in 237.84 seconds
15,28219,Completed,Completed in 255.87 seconds
15,28473,Completed,Completed in 278.98 seconds
15,28580,Completed,Completed in 349.39 seconds
15,28711,Completed,Completed in 334.48 seconds
15,28820,Completed,Completed in 0.04 seconds
15,28851,Completed,Completed in 273.85 seconds
15,28976,Completed,Completed in 48.19 seconds
15,29051,Completed,Completed in 220.33 seconds
15,29104,Completed,Completed in 0.07 seconds
15,29190,Completed,Completed in 321.01 seconds
15,29273,Completed,Completed in 310.79 seconds
15,29401,Completed,Completed in 266.47 seconds
15,29664,Completed,Completed in 221.05 seconds
15,29688,Timed Out,Took 900.04 seconds
15,29989,Completed,Completed in 381.44 seconds
16,4282,Timed Out,Took 900.00 seconds
16,14970,Completed,Completed in 28.06 seconds
16,16120,Completed,Completed in 349.02 seconds
16,18098,Timed Out,Took 900.00 seconds
16,18426,Completed,Completed in 492.32 seconds
16,20895,Timed Out,Took 900.06 seconds
16,21321,Timed Out,Took 900.00 seconds
16,23037,Completed,Completed in 629.68 seconds
16,27532,Completed,Completed in 789.68 seconds
17,10171,Completed,Completed in 660.00 seconds
17,10745,Timed Out,Took 900.00 seconds
17,11154,Timed Out,Took 900.04 seconds
17,12129,Completed,Completed in 763.31 seconds
17,24193,Completed,Completed in 759.45 seconds
17,25637,Completed,Completed in 853.43 seconds
18,1929,Completed,Completed in 14.70 seconds
18,4268,Completed,Completed in 261.56 seconds
18,5115,Completed,Completed in 556.79 seconds
18,5771,Completed,Completed in 828.51 seconds
18,6322,Completed,Completed in 719.48 seconds
18,7170,Completed,Completed in 701.76 seconds
18,8085,Completed,Completed in 784.13 seconds
18,9069,Timed Out,Took 900.00 seconds
18,9282,Completed,Completed in 788.88 seconds
18,9370,Timed Out,Took 900.00 seconds
18,9926,Completed,Completed in 771.60 seconds
18,10083,Timed Out,Took 900.00 seconds
18,10860,Completed,Completed in 694.63 seconds
18,11666,Timed Out,Took 900.00 seconds
18,11935,Timed Out,Took 900.06 seconds
18,12936,Completed,Completed in 730.10 seconds
18,14438,Completed,Completed in 769.40 seconds
18,15140,Timed Out,Took 900.06 seconds
18,15422,Completed,Completed in 727.92 seconds
18,16521,Completed,Completed in 719.80 seconds
18,16824,Completed,Completed in 644.22 seconds
18,18298,Timed Out,Took 900.03 seconds
18,18496,Completed,Completed in 697.99 seconds
18,20341,Completed,Completed in 679.91 seconds
18,20405,Timed Out,Took 900.05 seconds
18,21581,Timed Out,Took 900.00 seconds
18,21997,Completed,Completed in 669.01 seconds
18,23208,Completed,Completed in 888.30 seconds
18,24405,Timed Out,Took 900.00 seconds
18,29070,Completed,Completed in 653.02 seconds
19,840,Completed,Completed in 67.08 seconds
19,3322,Completed,Completed in 57.22 seconds
19,3363,Timed Out,Took 900.00 seconds
19,6267,Timed Out,Took 900.00 seconds
19,6368,Completed,Completed in 858.85 seconds
19,8442,Completed,Completed in 58.61 seconds
19,8468,Timed Out,Took 900.00 seconds
19,8596,Completed,Completed in 62.40 seconds
19,10432,Completed,Completed in 43.05 seconds
19,12801,Completed,Completed in 54.06 seconds
19,13858,Completed,Completed in 42.11 seconds
19,15064,Timed Out,Took 900.04 seconds
19,17451,Completed,Completed in 69.41 seconds
19,19447,Completed,Completed in 66.35 seconds
19,21498,Completed,Completed in 865.88 seconds
19,25292,Completed,Completed in 808.41 seconds
19,25791,Timed Out,Took 900.06 seconds
19,25913,Completed,Completed in 89.72 seconds
19,26384,Timed Out,Took 900.00 seconds
19,26556,Completed,Completed in 70.26 seconds
19,28130,Completed,Completed in 369.89 seconds
