lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.595,0.768,0.768,0,0,0,0,0.602,0,0,0.257
0.0491,0.656,0.656,0,0,0,0,0.465,0,0,0
0.0491,0.556,0.556,0,0,0,0,0.465,0,0,0
0.0491,0.445,0.445,0,0,0,0,0.465,0,0,0
0.0491,0.412,0.412,0,0,0,0,0.465,0,0,0
0.0491,0.412,0.412,0,0,0,0,0.465,0,0,0
0.0491,0.401,0.401,0,0,0,0,0.465,0,0,0
0.052,0.367,0.367,0,0,0,0,0.473,0,0,0.276
0.113,0.401,0.401,0.217,0,0,0,0.483,0,0,0.0891
0.243,0.478,0.478,1,0,0,0,0.523,0,0,0.202
0.303,0.523,0.523,1,0,0,0,0.572,0,0,0.274
0.182,0.378,0.378,0.95,0,0,0,0.524,0,0,0.162
0.184,0.256,0.256,0,0,0,0,0.524,0,0,0.0428
0.179,0.267,0.267,0,0,0,0,0.524,0,0,0
0.173,0.278,0.278,0,0,0,0,0.529,0,0,0
0.169,0.267,0.267,0,0,0,0,0.534,0,0,0.128
0.168,0.312,0.312,0,0,0,0,0.534,0,0,0.0428
0.168,0.345,0.345,0,0,0,0,0.529,0,0,0.128
0.17,0.356,0.356,0,0,0,0,0.539,0,0,0
0.178,0.434,0.434,0,0,0,0,0.549,0,0,0.171
0.355,0.59,0.59,0.967,0.667,0,0,0.672,0.645,0,0.0428
0.45,0.701,0.701,0.483,0.35,0,0,0.682,0.79,0,0.187
0.827,0.745,0.745,0,0,0,0,0.745,0.565,0,0
0.634,0.79,0.79,0,0,0,0,0.622,0.561,0,0.0857
0.595,0.768,0.768,0,0,0,0,0.602,0.369,0,0.128
0.211,0.656,0.656,0,0,0,0,0.509,0,0,0.427
0.115,0.556,0.556,0,0,0,0,0.489,0,0,0
0.0491,0.445,0.445,0,0,0,0,0.465,0,0,0
0.0491,0.412,0.412,0,0,0,0,0.465,0,0,0.0428
0.0491,0.412,0.412,0,0,0,0,0.465,0,0,0
0.0491,0.401,0.401,0,0,0,0,0.465,0,0,0
0.0491,0.367,0.367,0,0,0,0,0.465,0,0,0
0.0491,0.401,0.401,0,0,0,0,0.465,0,0,0
0.146,0.478,0.478,0,0,0,0,0.494,0,0,0
0.0491,0.523,0.523,0,0,0,0,0.465,0,0,0
0.0491,0.378,0.378,0,0,0,0,0.465,0,0,0
0.0491,0.256,0.256,0,0,0,0,0.465,0,0,0
0.0491,0.267,0.267,0,0,0,0,0.465,0,0,0
0.0491,0.278,0.278,0.217,0,0,0,0.465,0,0,0
0.169,0.267,0.267,0.75,0,0,0,0.534,0,0,0
0.168,0.312,0.312,0,0,0,0,0.534,0,0,0
0.168,0.345,0.345,0,0,0,0,0.529,0,0,0
0.17,0.356,0.356,0,0,0,0,0.539,0,0,0.128
0.178,0.434,0.434,0,0,0,0,0.549,0,0,0.128
0.202,0.59,0.59,0.717,0,0,0,0.569,0,0,0.128
0.651,0.701,0.701,0.983,0,0,0,0.79,0,0,0.128
0.568,0.745,0.745,0,0,0,0,0.652,0,0,0
0.634,0.79,0.79,0.217,0,0,0,0.622,0,0,0.0857
0.595,0.768,0.768,0.0167,0,0,0,0.602,0,0,0.0428
0.374,0.656,0.656,0,0,0,0,0.553,0,0,0.0428
0.115,0.556,0.556,0,0,0,0,0.489,0,0,0.0857
0.0491,0.445,0.445,0,0,0,0,0.465,0,0,0
0.0491,0.412,0.412,0,0,0,0,0.465,0,0,0.171
0.0491,0.412,0.412,0,0,0,0,0.465,0,0,0
0.0491,0.401,0.401,0,0,0,0,0.465,0,0,0
0.0491,0.367,0.367,0,0,0,0,0.465,0,0,0
0.0491,0.401,0.401,0,0,0,0,0.465,0,0,0
0.0491,0.478,0.478,0,0,0,0,0.465,0,0,0
0.0491,0.523,0.523,0,0,0,0,0.465,0,0,0.163
0.315,0.378,0.378,0,0,0,0,0.582,0,0,0.168
0.318,0.256,0.256,0,0,0,0,0.582,0,0,0.128
0.31,0.267,0.267,0,0,0,0,0.582,0,0,0.247
0.298,0.278,0.278,0,0,0,0,0.592,0,0,0.129
0.409,0.267,0.267,0,0,0,0,0.671,0,0,0.242
0.287,0.312,0.312,0,0,0,0,0.602,0,0,0.0428
0.287,0.345,0.345,0.467,0,0,0,0.592,0,0,0.171
0.17,0.356,0.356,0.75,0,0,0,0.539,0,0,0
0.178,0.434,0.434,0,0,0,0,0.549,0,0,0
0.355,0.59,0.59,0,0,0,0,0.672,0,0,0.128
0.45,0.701,0.701,0,0,0,0,0.682,0,0,0.257
0.568,0.745,0.745,0,0,0,0,0.652,0,0,0.214
0.927,0.79,0.79,0,0,0,0,0.701,0,0,0.385
0.868,0.768,0.768,0,0,0,0,0.671,0,0,0.171
0.536,0.656,0.656,0,0,0,0,0.596,0,0,0.0428
0.247,0.556,0.556,0,0,0,0,0.537,0,0,0
0.0982,0.443,0.443,0,0,0,0,0.501,0,0,0.163
0.0573,0.41,0.41,0,0,0,0,0.474,0,0,0.178
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.0428
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0.153
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.219
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.0491
0.297,0.255,0.255,0.217,0,0,0,0.581,0,0,0.166
0.408,0.266,0.266,0.0167,0,0,0,0.638,0,0,0.0428
0.277,0.277,0.277,0,0,0,0,0.591,0,0,0.0857
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.258
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0.257
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.0857
0.267,0.355,0.355,0,0,0,0,0.61,0,0,0.428
0.159,0.432,0.432,0,0,0,0,0.548,0,0,0.465
0.281,0.587,0.587,0,0,0,0,0.67,0,0,0.336
0.316,0.698,0.698,0,0,0,0,0.68,0,0,0.236
0.22,0.742,0.742,0,0,0,0,0.558,0,0,0.0428
0.274,0.787,0.787,0,0,0,0,0.543,0,0,0.0428
0.317,0.765,0.765,0,0,0,0,0.533,0,0,0
0.233,0.654,0.654,0,0,0,0,0.508,0,0,0.403
0.181,0.554,0.554,0,0,0,0,0.511,0,0,0.0987
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0.128
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0.7,0,0,0,0.465,0,0,0
0.234,0.477,0.477,0.217,0,0,0,0.521,0,0,0.13
0.292,0.521,0.521,0.483,0,0,0,0.571,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.0857
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.171
0.169,0.266,0.266,0,0.417,0,0,0.523,0.432,0,0.139
0.163,0.277,0.277,0,0.317,0,0,0.528,0.726,0,0.214
0.159,0.266,0.266,0,0.667,0,0,0.533,0.443,0,0.0428
0.158,0.31,0.31,0,0.0667,0,0,0.533,0.561,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0.754,0,0.0428
0.267,0.355,0.355,0,0,0,0,0.61,0.722,0,0
0.269,0.432,0.432,0,0,0,0,0.63,0.559,0,0.0857
0.281,0.587,0.587,0.967,0,0,0,0.67,0.254,0,0.257
0.316,0.698,0.698,0.2,0,0,0,0.68,0,0,0.171
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.3
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0
0.854,0.765,0.765,0,0,0,0,0.668,0,0,0.128
0.418,0.654,0.654,0,0,0,0,0.551,0,0,0.278
0.115,0.554,0.554,0,0,0,0,0.488,0,0,0.141
0.0736,0.443,0.443,0,0,0,0,0.483,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.104
0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.4
0.414,0.521,0.521,0,0,0,0,0.623,0,0,0.139
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.196
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.139
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.178
0.0491,0.277,0.277,0,0,0,0,0.465,0,0,0.128
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.323
0.267,0.355,0.355,0.217,0,0,0,0.61,0,0,0.0428
0.159,0.432,0.432,0.483,0,0,0,0.548,0,0,0.128
0.165,0.587,0.587,0,0,0,0,0.568,0,0,0
0.182,0.698,0.698,0,0,0,0,0.572,0,0,0.0857
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.373
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0.0428
0.0491,0.765,0.765,0,0,0,0,0.465,0,0,0.0428
0.0491,0.654,0.654,0,0,0,0,0.465,0,0,0.171
0.0491,0.554,0.554,0,0,0,0,0.465,0,0,0.0428
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.2
0.414,0.521,0.521,0,0,0,0,0.623,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.214
0.158,0.355,0.355,0,0,0,0,0.538,0,0,0.0857
0.269,0.432,0.432,0,0,0,0,0.63,0,0,0.343
0.281,0.587,0.587,0,0,0,0,0.67,0,0,0.162
0.449,0.698,0.698,0,0,0,0,0.787,0,0,0.351
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.214
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0.171
0.854,0.765,0.765,0,0,0,0,0.668,0,0,0.471
0.418,0.654,0.654,0,0,0,0,0.551,0,0,0
0.0491,0.554,0.554,0,0,0,0,0.465,0,0,0
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0.421
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.194
0.292,0.521,0.521,0,0,0,0,0.571,0,0,0.175
0.299,0.377,0.377,0,0,0,0,0.581,0,0,0.23
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0.111
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.527
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.257
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0.0857
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0
0.0491,0.355,0.355,0,0,0,0,0.465,0,0,0.0428
0.159,0.432,0.432,0,0,0,0,0.548,0,0,0.171
0.165,0.587,0.587,0,0,0,0,0.568,0,0,0.128
0.182,0.698,0.698,0,0,0,0,0.572,0,0,0.416
0.391,0.742,0.742,0.467,0,0,0,0.65,0,0,0.0756
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0.0428
0.854,0.765,0.765,0,0,0,0,0.668,0,0,0.28
0.418,0.654,0.654,0,0,0,0,0.551,0,0,0.0428
0.115,0.554,0.554,0,0,0,0,0.488,0,0,0.0428
0.0736,0.443,0.443,0,0,0,0,0.483,0,0,0.0794
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0857
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.377,0.377,0,0,0,0,0.465,0,0,0.104
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0.113
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.255
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0.0857
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.214
0.158,0.355,0.355,0.217,0,0,0,0.538,0,0,0.214
0.269,0.432,0.432,0.0167,0,0,0,0.63,0,0,0.128
0.396,0.587,0.587,0,0,0,0,0.772,0,0,0.3
0.449,0.698,0.698,0,0.667,0,0,0.787,0.22,0,0.0857
0.562,0.742,0.742,0.717,0.0667,0,0,0.742,0,0,0.273
0.723,0.787,0.787,0.933,0,0,0,0.698,0,0,0.301
0.854,0.765,0.765,0,0,0,0,0.668,0,0,0.0857
0.418,0.654,0.654,0,0,0,0,0.551,0,0,0.3
0.0491,0.554,0.554,0,0,0,0,0.465,0,0,0
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.464,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0.0428
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.299,0.377,0.377,0,0,0,0,0.581,0,0,0
0.297,0.255,0.255,0,0,0.319,0.233,0.581,0,0.498,0
0.288,0.266,0.266,0,0,0,0,0.581,0,0.347,0
0.0491,0.277,0.277,0,0,0,0,0.465,0,0,0.0857
0.159,0.266,0.266,0,0.917,0.319,0,0.533,0.45,0.11,0
0.266,0.31,0.31,0,0.0667,0.66,0.367,0.6,0,0.419,0.214
0.266,0.344,0.344,0,0,0,0.367,0.591,0,0.435,0.0428
0.267,0.355,0.355,0,0,0,0,0.61,0,0,0
0.269,0.432,0.432,0,0,0,0,0.63,0,0,0.128
0.396,0.587,0.587,0,0.417,0,0,0.772,0.5,0,0
0.449,0.698,0.698,0,0.567,0,0,0.787,0.573,0,0.214
0.562,0.742,0.742,0,0,0,0,0.742,0.133,0,0.243
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0.27
0.854,0.765,0.765,0,0,0,0,0.668,0,0,0.171
0.418,0.654,0.654,0,0,0,0,0.551,0,0,0.292
0.115,0.554,0.554,0,0,0,0,0.488,0,0,0.298
0.0736,0.443,0.443,0,0,0,0,0.483,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.214
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0.0428
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.225
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.203
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.123
0.159,0.266,0.266,0.467,0,0,0,0.533,0,0,0.214
0.266,0.31,0.31,0,0,0,0,0.6,0,0,0.268
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.166
0.267,0.355,0.355,0,0,0,0,0.61,0,0,0.214
0.159,0.432,0.432,0,0,0,0,0.548,0,0,0.11
0.281,0.587,0.587,0.967,0,0,0,0.67,0,0,0.0857
0.449,0.698,0.698,0.683,0,0,0,0.787,0,0,0.0428
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.557
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0.128
0.854,0.765,0.765,0,0,0,0,0.668,0,0,0
0.602,0.654,0.654,0,0,0,0,0.594,0,0,0
0.181,0.554,0.554,0,0,0,0,0.511,0,0,0.0857
0.0736,0.443,0.443,0,0,0,0,0.483,0,0,0.0428
0.0573,0.41,0.41,0,0,0,0,0.474,0,0,0.0441
0.0491,0.41,0.41,0,0,0,0,0.469,0,0,0.092
0.0491,0.399,0.399,0,0,0,0,0.464,0,0,0.158
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.367
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.214
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.0857
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.173,0.255,0.255,0.217,0,0,0,0.523,0,0,0.0428
0.169,0.266,0.266,1,0,0,0,0.523,0,0,0.128
0.163,0.277,0.277,1,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0.133,0,0,0,0.533,0,0,0.214
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.128
0.158,0.355,0.355,0,0,0,0,0.538,0,0,0.0428
0.269,0.432,0.432,0,0,0,0,0.63,0,0,0.171
0.396,0.587,0.587,0.717,0,0,0,0.772,0,0,0.502
0.449,0.698,0.698,0.45,0,0,0,0.787,0,0,0.42
0.562,0.742,0.742,0,0.167,0,0,0.742,0.33,0,0.299
0.723,0.787,0.787,0,0.817,0.638,0,0.698,0.672,0.0937,0.376
0.854,0.765,0.765,0,0,0.0213,0.867,0.668,0.677,0.0805,0.217
0.418,0.654,0.654,0,0,0,0.117,0.551,0,0,0
0.115,0.554,0.554,0,0,0,0,0.488,0,0,0
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.128
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0.201
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0.187
0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.0653
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.35
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.316
0.0491,0.255,0.255,0,0,0,0,0.465,0,0,0.0857
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0.128
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.0428
0.158,0.355,0.355,0.467,0,0,0,0.538,0,0,0
0.159,0.432,0.432,0.45,0,0,0,0.548,0,0,0.125
0.281,0.587,0.587,0.483,0,0,0,0.67,0,0,0.343
0.316,0.698,0.698,0,0,0,0,0.68,0,0,0.0428
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.0857
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0.0428
0.585,0.765,0.765,0,0,0,0,0.6,0,0,0.0428
0.233,0.654,0.654,0,0,0,0,0.508,0,0,0.331
0.0491,0.554,0.554,0,0,0,0,0.465,0,0,0
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.214
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.224
0.292,0.521,0.521,0,0,0,0,0.571,0,0,0.0422
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.0563
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.282
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0984
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.128
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0.0428
0.266,0.344,0.344,0,0,0,0,0.591,0,0,0.2
0.158,0.355,0.355,0,0,0,0,0.538,0,0,0.257
0.159,0.432,0.432,0,0,0,0,0.548,0,0,0.3
0.165,0.587,0.587,0,0,0,0,0.568,0,0,0.354
0.449,0.698,0.698,0,0,0,0,0.787,0,0,0.205
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.214
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0
0.317,0.765,0.765,0,0,0,0,0.533,0,0,0
0.233,0.654,0.654,0,0,0,0,0.508,0,0,0.0428
0.115,0.554,0.554,0,0,0,0,0.488,0,0,0
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.295
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.0428
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.171
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.0857
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0.0857
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.685
0.158,0.355,0.355,0,0.667,0,0,0.538,0.62,0,0
0.269,0.432,0.432,0,0.0667,0,0,0.63,0,0,0
0.165,0.587,0.587,0,0.667,0,0,0.568,0.611,0,0.0428
0.316,0.698,0.698,0.217,0.0667,0,0,0.68,0,0,0.0986
0.562,0.742,0.742,1,0,0,0,0.742,0,0,0.444
0.723,0.787,0.787,0.2,0,0,0,0.698,0,0,0.293
0.585,0.765,0.765,0,0,0,0,0.6,0,0,0.0428
0.418,0.654,0.654,0,0,0,0,0.551,0,0,0.0857
0.0491,0.554,0.554,0,0,0,0,0.465,0,0,0
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0.0428
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.214
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0.217,0,0,0,0.465,0,0,0
0.0513,0.366,0.366,0.95,0,0,0,0.472,0,0,0
0.109,0.399,0.399,0,0,0,0,0.482,0,0,0
0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.362
0.292,0.521,0.521,0.717,0,0,0,0.571,0,0,0.0428
0.299,0.377,0.377,0.933,0,0,0,0.581,0,0,0.142
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0857
0.158,0.31,0.31,0,0,0,0,0.533,0,0,0
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0
0.267,0.355,0.355,0.233,0,0,0,0.61,0,0,0
0.269,0.432,0.432,0,0,0,0,0.63,0,0,0.557
0.396,0.587,0.587,0.217,0,0,0,0.772,0,0,0
0.449,0.698,0.698,0.25,0,0,0,0.787,0,0,0.128
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.171
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0.184
0.585,0.765,0.765,0,0,0,0,0.6,0,0,0.3
0.233,0.654,0.654,0,0,0,0,0.508,0,0,0
0.115,0.554,0.554,0,0,0,0,0.488,0,0,0.0857
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0.0777
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.204
0.174,0.377,0.377,0.233,0.417,0,0,0.523,0.588,0,0.15
0.297,0.255,0.255,0,0.317,0,0,0.581,0.665,0,0
0.288,0.266,0.266,0,0,0,0,0.581,0.428,0,0.0428
0.163,0.277,0.277,0,0,0,0,0.528,0.629,0,0.3
0.159,0.266,0.266,0,0,0,0,0.533,0.667,0,0
0.266,0.31,0.31,0,0,0,0,0.6,0,0,0.128
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.0857
0.267,0.355,0.355,0,0,0,0,0.61,0,0,0
0.269,0.432,0.432,0.217,0,0,0,0.63,0,0,0.0857
0.281,0.587,0.587,0.483,0,0,0,0.67,0,0,0.0428
0.449,0.698,0.698,0,0,0,0,0.787,0,0,0.214
0.562,0.742,0.742,0,0,0,0,0.742,0,0,0.128
0.723,0.787,0.787,0,0,0,0,0.698,0,0,0
0.854,0.765,0.765,0,0,0,0,0.668,0,0,0.0428
0.602,0.654,0.654,0,0,0,0,0.594,0,0,0.3
0.247,0.554,0.554,0,0,0,0,0.534,0,0,0
0.0491,0.443,0.443,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.178
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0
0.42,0.255,0.255,0.467,0.167,0,0,0.638,0.246,0,0
0.408,0.266,0.266,0,0.567,0,0,0.638,0.315,0,0.0428
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0
0.158,0.31,0.31,0,0.417,0,0,0.533,0.419,0,0.128
0.158,0.344,0.344,0,0.317,0,0,0.528,0.575,0,0.0857
0.267,0.355,0.355,0,0,0,0,0.61,0.269,0,0
0.379,0.432,0.432,0,0,0,0,0.713,0,0,0.128
0.396,0.587,0.587,0.217,0,0,0,0.772,0,0,0.685
0.449,0.698,0.698,0.483,0,0,0,0.787,0,0,0.0857
