cooking_range,dishwasher,clothes_washer,clothes_dryer,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0.733,0,0,0.589,0,0.214
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.7,0,0,0,0,0,0.144
0,0,0,0,0,0,0.315
0,0,0,0,0,0,0.093
0,0,0,0,0,0,0.0672
0,0.417,0,0,0.336,0,0.0857
0,0.317,0,0,0.0968,0,0.0857
0.217,0,0,0,0,0,0.0428
0.717,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0.66,0.367,0,0.678,0.0857
0,0,0,0.617,0,0.982,0.0428
0,0,0,0,0,0.559,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.25,0,0,0,0,0,0.131
0,0,0,0,0,0,0.348
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0999
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0.217,0.733,0,0,0.693,0,0
0.25,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.199
0,0,0,0,0,0,0.201
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.717,0,0,0,0,0,0.194
0,0,0,0,0,0,0.141
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0.733,0,0,0.601,0,0
0,0,0,0,0.66,0,0
0,0,0,0,0.659,0,0
0,0,0,0,0.0968,0,0.214
0,0,0,0,0,0,0.477
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0427
0,0,0,0,0,0,0.185
0.233,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0.267,0,0,0,0,0,0.257
0.433,0,0,0,0,0,0.224
0,0,0,0,0,0,0.396
0,0,0,0,0,0,0.149
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.042
0,0,0,0,0,0,0.0848
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.124
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0.267,0,0,0,0,0,0.128
0.2,0.717,0,0,0.513,0,0.128
0,0.267,0,0,0.613,0,0.0857
0,0,0,0,0.649,0,0.0428
0,0,0,0,0.752,0,0.171
0,0,0,0,0.671,0,0.214
0,0,0,0,0.261,0,0
0,0,0,0,0,0,0.186
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0.66,0.117,0,0.283,0.119
0.95,0,0,0.367,0,0.863,0.0927
0,0,0,0,0,0.209,0
0,0,0,0,0,0.695,0
0.717,0,0,0,0,0.953,0
0.45,0.417,0,0,0.537,0.455,0.257
0,0.317,0,0,0.112,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0.217,0,0,0,0,0,0.0857
0.25,0,0.979,0.117,0,0.241,0.3
0,0.667,0.638,0.117,0.528,0.378,0.0428
0,0.317,0.0213,0.733,0.666,0.58,0
0,0,0,0,0.307,0.539,0.0857
0,0,0,0,0,0,0.351
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0722
0,0,0,0,0,0,0.403
0,0,0.319,0,0,0.135,0.3
0,0,0,0.883,0,0.251,0.3
0,0,0,0.1,0,0.444,0.214
0,0,0,0,0,0,0.0857
0.7,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0.319,0.133,0,0.323,0.0428
0,0,0,0.85,0,0.342,0.214
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.175
0.717,0,0,0,0,0,0.197
0.217,0.733,0,0,0.724,0,0.27
0,0,0,0,0.0806,0,0.277
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.0428
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0.378
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.365
0,0,0,0,0,0,0.13
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.66,0.117,0,0.333,0.171
0.217,0,0,0.617,0,0,0.128
0.25,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.347
0,0,0,0,0,0,0.553
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0584
0,0,0,0,0,0,0.163
0,0,0,0,0,0,0.113
0,0,0,0,0,0,0.114
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.214
0.233,0,0,0,0,0,0.257
0,0.417,0,0,0.382,0,0
0.467,0.317,0,0,0.484,0,0.3
0.7,0,0,0,0.621,0,0.0428
0,0,0,0,0.341,0,0.0428
0,0,0.638,0,0,0.161,0.0857
0,0,0.0213,0.233,0,0.593,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.213
0,0,0,0,0,0,0.164
0,0,0,0,0,0,0.364
0,0,0,0,0,0,0.131
0.233,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.333
0,0,0,0,0,0,0.253
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.385
0,0.417,0,0,0.492,0,0
0,0.317,0.66,0.117,0.363,0.653,0
0,0,0,0.367,0,0.412,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.349
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.153,0,0
0,0.967,0,0,0.491,0,0.257
0,0.0167,0,0,0.149,0,0
0,0.733,0,0,0.659,0,0.0857
0,0,0,0,0.565,0,0.557
0.233,0,0,0,0.275,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0896
0.767,0,0,0,0,0,0.514
0.167,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0426
0,0,0,0,0,0,0.197
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0404
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0399
0,0,0,0,0,0,0.135
0,0,0,0,0,0,0.208
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.233,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.214
0,0,0.66,0,0,0.281,0
0,0,0,0.483,0,0.671,0.256
0.267,0,0,0,0,0.4,0.0711
0.433,0,0,0,0,0,0.107
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.273
0.217,0,0,0,0,0,0.0428
0.25,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0.217,0,0,0,0,0,0.0857
0.25,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0.417,0,0,0.353,0,0.0428
0,0.567,0,0,0.452,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0515
0,0,0,0,0,0,0
0,0,0,0,0,0,0.27
0,0,0,0,0,0,0.259
0,0,0,0,0,0,0.0946
0,0,0,0,0,0,0.306
0,0,0,0,0,0,0.242
0.217,0,0,0,0,0,0
0.733,0,0,0,0,0,0.3
0,0,0.319,0,0,0.0145,0.0428
0.217,0,0,0.483,0,0.619,0.128
0.0167,0,0,0,0,0,0.0857
0.467,0,0,0,0,0,0.101
0,0,0,0,0,0,0
0,0,0,0,0,0,0.333
0,0,0.319,0,0,0.0932,0.113
0,0,0.638,0.383,0,0.283,0.513
0,0,0,0.35,0,0,0.0541
0,0,0,0,0,0,0.0851
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.235
0,0,0,0,0,0,0.249
0,0,0,0,0,0,0.0837
0,0,0,0,0,0,0.311
0,0,0,0,0,0,0.237
0,0,0,0,0,0,0.101
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0.217,0,0,0,0,0,0
0.5,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.176
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.136
0,0,0,0,0,0,0.454
0,0,0,0,0,0,0.31
0,0,0,0,0,0,0.106
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.667,0,0,0.645,0,0.15
0,0.05,0,0,0,0,0.092
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.138
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.131
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.343
0,0.417,0,0,0.394,0,0
0,0.55,0,0,0.195,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0.128
1,0.417,0,0,0.38,0,0.214
1,0.3,0,0,0.564,0,0.3
0.9,0,0,0,0.423,0,0.128
0,0,0,0,0.224,0,0.187
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.307
0,0,0,0,0,0,0.29
0,0,0,0,0,0,0.103
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0.417,0,0,0.65,0,0.0849
0,0.3,0,0,0.37,0,0.0901
0,0,0,0,0,0,0.327
0,0,0,0,0,0,0.129
0,0,0,0,0,0,0.082
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0.467,0,0,0,0,0,0.0428
0.25,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.222
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.137
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.121
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
1,0,0,0,0,0,0.0428
1,0,0,0,0,0,0.301
0.433,0,0.319,0,0,0.116,0.175
0,0,0.638,0.383,0,0.45,0.194
0,0,0,0.6,0,0.429,0.257
0,0,0,0,0,0.576,0.0428
0,0.167,0,0,0.267,0,0
0,0.55,0,0,0.295,0,0.155
0.217,0,0,0,0,0,0.211
0.25,0,0.638,0.383,0,0.868,0.368
0,0,0,0.35,0,0,0.41
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0.717,0,0,0,0,0,0.145
0.483,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.248
0.467,0,0,0,0,0,0.219
0,0,0,0,0,0,0.168
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0.319,0,0,0.241,0.114
0,0,0,0.733,0,0.481,0.0857
0.467,0,0,0,0,0,0.0428
1,0,0,0,0,0,0.171
0.45,0,0,0,0,0,0.128
0,0,0,0,0,0,0.164
0,0,0,0,0,0,0.138
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.103
0,0,0,0,0,0,0.129
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0.717,0,0,0,0,0,0
0.7,0,0,0,0,0,0
0.967,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.142
0,0,0,0,0,0,0.557
0,0,0,0,0,0,0.128
0,0.717,0,0,0.676,0,0.0428
0,0.167,0,0,0.613,0,0.337
0.467,0.8,0,0,0.747,0,0.101
0.25,0,0,0,0.0764,0,0
0,0,0,0,0,0,0.0372
0,0,0,0,0,0,0.205
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.025
0,0,0,0,0,0,0.102
0,0.167,0,0,0.246,0,0
0,0.8,0,0,0.655,0,0
0,0,0,0,0.672,0,0.0428
0,0,0,0,0.165,0,0.0405
0,0,0,0,0,0,0.137
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.301
0,0,0,0,0,0,0.354
0.233,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.385
0,0,0.319,0,0,0.135,0.128
0,0,0.638,0.383,0,0.945,0.0857
0,0,0,0.35,0,0.29,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.355
0,0,0,0,0,0,0.248
0,0,0,0,0,0,0
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.257
0.217,0,0,0,0,0,0
0.0167,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0.95,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.41
0.217,0,0,0,0,0,0.171
0.733,0,0,0,0,0,0.18
0,0,0,0,0,0,0.113
0,0,0,0,0,0,0.457
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.0915
0.0167,0,0,0,0,0,0
0,0,0,0,0,0,0.351
0.217,0,0,0,0,0,0.269
0.0167,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.337
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.264
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.077
0,0,0,0,0,0,0.0746
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.214
0.733,0,0,0,0,0,0
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.0608
0.25,0,0,0,0,0,0.433
0,0,0,0,0,0,0.161
0.217,0,0,0,0,0,0.0968
0.0167,0,0,0,0,0,0
0,0.417,0,0,0.382,0,0
0,0.3,0,0,0.346,0,0.0428
0,0,0.638,0,0,0.325,0
0,0,0.319,0.633,0,0.584,0.171
0,0,0,0.35,0,0.495,0.335
0,0,0,0,0,0.614,0
0.233,0,0,0,0,0.801,0.171
0,0,0,0,0,0.608,0.257
0,0,0,0,0,0.621,0.214
0,0.417,0,0,0.365,0.886,0.3
0,0.55,0,0,0.458,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.0428
0.983,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0.957,0.133,0,0.391,0.214
0,0,0,0.6,0,0,0.128
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0.257
0.717,0,0,0,0,0,0.569
0,0,0,0,0,0,0.6
0,0,0,0,0,0,0.0993
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0.319,0.383,0,0.505,0
0,0,0,0.35,0,0.506,0
0,0,0,0,0,0,0.203
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.215
0,0,0,0,0,0,0.14
0,0,0,0,0,0,0.144
0,0,0,0,0,0,0.165
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.343
0.233,0,0,0,0,0,0.0428
0,0.717,0,0,0.435,0,0.128
0,0,0,0,0.767,0,0
0.467,0,0,0,0.528,0,0.148
0,0,0,0,0.509,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0486
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.12
0.0167,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.169
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.442
0,0,0,0,0,0,0.174
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.385
0.233,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0.717,0,0,0.718,0,0.128
0,0,0,0,0.635,0,0.128
0,0,0,0,0.119,0,0.295
0,0,0,0,0,0,0.0827
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.983,0,0,0,0,0,0
0.717,0,0,0,0,0,0
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0.467,0.167,0,0,0.241,0,0.0428
0,0.8,0,0,0.601,0,0.0428
0,0,0,0,0.574,0,0.128
0,0,0,0,0,0,0.386
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.194
0,0,0,0,0,0,0.553
0,0,0,0,0,0,0.17
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
1,0.667,0,0,0.577,0,0
0.683,0.05,0,0,0.372,0,0.171
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.142
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0899
0,0,0,0,0,0,0.157
0,0,0,0,0,0,0.149
0,0,0,0,0,0,0.067
0,0,0,0,0,0,0.159
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.659
0,0,0,0,0,0,0.333
0,0,0,0,0,0,0.143
0.717,0,0.638,0,0,0.199,0
0.967,0,0.319,0.633,0,0.404,0.0857
0,0,0,0.35,0,0.5,0.0857
0,0,0,0,0,0.585,0.385
0,0,0,0,0,0.622,0.257
0,0,0,0,0,0.289,0
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0.134
0,0,0,0,0,0,0.0815
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.191
0.717,0,0,0,0,0,0.076
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0.467,0,0,0,0,0,0.128
0.967,0.167,0.638,0.133,0.243,0.0225,0.171
0,0.8,0,0.6,0.304,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.272
0.0167,0,0,0,0,0,0.214
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.128
0.733,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.272
0,0,0,0,0,0,0.11
0,0,0,0,0,0,0.323
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0.324
0,0,0,0,0,0,0.228
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.246
0,0,0,0,0,0,0.166
0,0,0,0,0,0,0.119
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0.717,0,0,0,0,0,0.258
1,0,0,0,0,0,0
0.683,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.189
0.233,0,0,0,0,0,0.0439
