heating_setpoint,cooling_setpoint,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
65,80,0.277,0.58,0.58,0,0,0,0,0.591,0,0,0.152
65,80,0.343,0.616,0.616,0,0,0,0,0.566,0,0,0.0946
65,80,0.635,0.653,0.653,0,0.333,0,0,0.579,0.407,0,0.439
68,78,0.765,0.635,0.635,0,0.35,0,0,0.555,0.609,0,0.214
68,78,0.393,0.543,0.543,0,0,0,0,0.484,0,0,0.0857
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0
68,78,0.26,0.212,0.212,0,0,0.319,0,0.508,0,0.206,0
68,78,0.253,0.221,0.221,0,0,0,0.883,0.508,0,0.3,0
68,78,0.145,0.23,0.23,0,0,0,0.0167,0.491,0,0.54,0
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0.581,0.128
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0.448,0.214
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0.357,0.0857
68,78,0.141,0.294,0.294,0,0,0,0,0.499,0,0.792,0
68,78,0.142,0.359,0.359,0,0,0,0,0.507,0,0.346,0.128
68,78,0.147,0.488,0.488,0.217,0,0,0,0.524,0,0,0.277
68,78,0.277,0.58,0.58,0.0167,0.417,0,0,0.591,0.385,0,0.306
68,78,0.49,0.616,0.616,0,0.5,0,0,0.616,0.609,0,0.0428
68,78,0.44,0.653,0.653,0,0,0,0,0.541,0.342,0,0.214
68,78,0.526,0.635,0.635,0,0,0,0,0.525,0,0,0.0428
68,78,0.393,0.543,0.543,0,0,0,0,0.484,0,0,0
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.0428
68,78,0.0494,0.304,0.304,0,0,0,0,0.442,0,0,0.137
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0
68,78,0.155,0.212,0.212,0.217,0,0,0,0.487,0,0,0
68,78,0.253,0.221,0.221,0.25,0,0,0,0.508,0,0,0
68,78,0.242,0.23,0.23,0,0,0,0,0.517,0,0,0
68,78,0.234,0.221,0.221,0,0,0,0,0.525,0,0,0
68,78,0.232,0.258,0.258,0,0,0,0,0.525,0,0,0.257
68,78,0.232,0.285,0.285,0,0,0,0,0.517,0,0,0
68,78,0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.428
68,78,0.328,0.359,0.359,0,0,0,0,0.592,0,0,0.343
68,78,0.344,0.488,0.488,0,0,0,0,0.641,0,0,0.171
68,78,0.391,0.58,0.58,0,0,0,0,0.653,0,0,0.237
68,78,0.49,0.616,0.616,0,0,0,0,0.616,0,0,0.0428
68,78,0.635,0.653,0.653,0.217,0,0,0,0.579,0,0,0.128
68,78,0.765,0.635,0.635,0.0167,0,0,0,0.555,0,0,0
68,78,0.565,0.543,0.543,0,0,0.319,0,0.493,0,0.127,0.302
68,78,0.18,0.46,0.46,0,0,0,0.217,0.451,0,0.529,0.266
68,78,0.0978,0.368,0.368,0,0,0,0,0.443,0,0.28,0
68,78,0.0571,0.34,0.34,0,0,0,0,0.446,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.442,0,0,0.0428
68,78,0.0489,0.331,0.331,0,0,0,0,0.438,0,0,0.139
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0.0775
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.199
68,78,0.219,0.396,0.396,0,0,0,0,0.459,0,0,0.215
68,78,0.386,0.432,0.432,0,0.333,0,0,0.518,0.358,0,0.25
68,78,0.16,0.313,0.313,0,0.35,0,0,0.487,0.55,0,0
68,78,0.155,0.212,0.212,0,0,0,0,0.487,0,0,0.0458
68,78,0.151,0.221,0.221,0,0,0,0,0.487,0,0,0.26
68,78,0.0489,0.23,0.23,0,0,0,0,0.465,0,0,0.128
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.128
68,78,0.141,0.258,0.258,0.717,0,0,0,0.495,0,0,0.128
68,78,0.14,0.285,0.285,0.233,0,0,0,0.491,0,0,0.0428
71,76,0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.0857
71,76,0.142,0.359,0.359,0.133,0,0,0,0.507,0,0,0.0428
65,80,0.246,0.488,0.488,1,0.683,0,0,0.582,0.661,0,0.0428
65,80,0.391,0.58,0.58,0.55,0,0,0,0.653,0.154,0,0
65,80,0.49,0.616,0.616,0,0,0,0,0.616,0,0,0
65,80,0.635,0.653,0.653,0,0,0,0,0.579,0,0,0.3
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0,0,0.196
68,78,0.565,0.543,0.543,0,0,0,0,0.493,0,0,0.145
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0.0591
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.212,0.212,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.3
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
71,76,0.141,0.294,0.294,0,0,0,0,0.499,0,0,0.128
71,76,0.142,0.359,0.359,0,0,0,0,0.507,0,0,0.353
65,80,0.344,0.488,0.488,0,0.333,0,0,0.641,0.339,0,0.106
65,80,0.391,0.58,0.58,0.467,0.35,0,0,0.653,0.731,0,0.0428
65,80,0.49,0.616,0.616,0,0,0,0,0.616,0,0,0.471
65,80,0.635,0.653,0.653,0,0,0,0,0.579,0,0,0.187
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0,0,0.187
68,78,0.565,0.543,0.543,0,0,0,0,0.493,0,0,0.132
68,78,0.18,0.46,0.46,0,0,0,0,0.451,0,0,0
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0
68,78,0.0571,0.34,0.34,0,0,0,0,0.446,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.134,0.396,0.396,0,0,0,0,0.462,0,0,0
68,78,0.161,0.432,0.432,0,0,0,0,0.483,0,0,0.15
68,78,0.382,0.313,0.313,0,0,0,0,0.53,0,0,0.227
68,78,0.155,0.212,0.212,0,0,0,0,0.487,0,0,0
68,78,0.151,0.221,0.221,0,0,0,0,0.487,0,0,0
68,78,0.145,0.23,0.23,0.133,0,0,0,0.491,0,0,0.557
68,78,0.142,0.221,0.221,0.1,0,0,0,0.495,0,0,0.171
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0
71,76,0.141,0.294,0.294,0,0,0,0,0.499,0,0,0.0428
71,76,0.142,0.359,0.359,0,0,0,0,0.507,0,0,0
65,80,0.147,0.488,0.488,0,0,0,0,0.524,0,0,0
65,80,0.277,0.58,0.58,0,0,0,0,0.591,0,0,0.257
65,80,0.343,0.616,0.616,0,0,0,0,0.566,0,0,0.128
65,80,0.635,0.653,0.653,0,0,0,0,0.579,0,0,0.252
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0,0,0.385
68,78,0.565,0.543,0.543,0,0,0,0,0.493,0,0,0.0428
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.0641
68,78,0.219,0.396,0.396,0,0,0,0,0.459,0,0,0.0698
68,78,0.386,0.432,0.432,0,0,0,0,0.518,0,0,0.264
68,78,0.271,0.313,0.313,0,0,0,0,0.508,0,0,0.267
68,78,0.26,0.212,0.212,0,0,0,0,0.508,0,0,0.0801
68,78,0.253,0.221,0.221,0,0,0,0,0.508,0,0,0.0857
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0.0857
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.0857
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0.0857
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
71,76,0.141,0.294,0.294,0,0,0,0,0.499,0,0,0.0428
71,76,0.142,0.359,0.359,0,0,0,0,0.507,0,0,0.171
65,80,0.147,0.488,0.488,0,0,0,0,0.524,0,0,0.0428
65,80,0.163,0.58,0.58,0,0,0,0,0.528,0,0,0.0857
65,80,0.196,0.616,0.616,0,0,0,0,0.516,0,0,0.508
65,80,0.244,0.653,0.653,0,0,0,0,0.503,0,0,0.219
68,78,0.526,0.635,0.635,0,0,0,0,0.525,0,0,0.079
68,78,0.565,0.543,0.543,0,0,0,0,0.493,0,0,0.123
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.259
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.331,0.331,0.133,0,0,0,0.465,0,0,0
68,78,0.0494,0.304,0.304,0.333,0,0,0,0.442,0,0,0.134
68,78,0.103,0.331,0.331,0,0,0,0,0.426,0,0,0.0546
68,78,0.305,0.396,0.396,0,0,0,0,0.456,0,0,0.129
68,78,0.386,0.432,0.432,0,0,0,0,0.518,0,0,0.163
68,78,0.271,0.313,0.313,0.633,0.583,0,0,0.508,0.545,0,0.257
68,78,0.26,0.212,0.212,0.567,0.1,0,0,0.508,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.128
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0.0857
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.0857
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
71,76,0.141,0.294,0.294,0,0,0,0,0.499,0,0,0
71,76,0.0489,0.359,0.359,0.133,0,0,0,0.465,0,0,0.128
65,80,0.246,0.488,0.488,0.333,0,0,0,0.582,0,0,0.214
65,80,0.391,0.58,0.58,0,0,0,0,0.653,0,0,0.171
65,80,0.49,0.616,0.616,0,0.683,0,0,0.616,0.858,0,0
65,80,0.635,0.653,0.653,0,0,0,0,0.579,0.31,0,0.0428
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0,0,0.0428
68,78,0.393,0.543,0.543,0,0,0,0,0.484,0,0,0.0428
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.161,0.432,0.432,0,0,0,0,0.483,0,0,0
68,78,0.16,0.313,0.313,0,0,0,0,0.487,0,0,0.0856
68,78,0.0489,0.212,0.212,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.128
68,78,0.242,0.23,0.23,0,0,0,0,0.517,0,0,0.172
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.214
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
68,78,0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.171
68,78,0.235,0.359,0.359,0,0,0,0,0.549,0,0,0.0428
68,78,0.147,0.488,0.488,0,0,0,0,0.524,0,0,0.171
68,78,0.391,0.58,0.58,0,0,0.957,0.133,0.653,0,0.471,0.0428
68,78,0.49,0.616,0.616,0.717,0,0,0.533,0.616,0,0.75,0.128
68,78,0.635,0.653,0.653,1,0,0,0,0.579,0,0.631,0.214
68,78,0.765,0.635,0.635,1,0,0,0,0.555,0,0.341,0.104
68,78,0.565,0.543,0.543,0.65,0,0,0,0.493,0,0,0.25
68,78,0.18,0.46,0.46,0,0,0,0,0.451,0,0,0.293
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0.0877
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0
68,78,0.155,0.212,0.212,0,0,0,0,0.487,0,0,0.0717
68,78,0.253,0.221,0.221,0,0,0,0,0.508,0,0,0.0512
68,78,0.242,0.23,0.23,0,0,0,0,0.517,0,0,0.276
68,78,0.234,0.221,0.221,0.467,0.667,0,0,0.525,0.611,0,0.395
68,78,0.232,0.258,0.258,1,0.25,0,0,0.525,0.701,0,0.0857
68,78,0.232,0.285,0.285,1,0,0,0,0.517,0.581,0,0
68,78,0.233,0.294,0.294,0.183,0,0,0,0.533,0.742,0,0.128
68,78,0.235,0.359,0.359,0,0,0,0,0.549,0.769,0,0.128
68,78,0.344,0.488,0.488,0,0,0,0,0.641,0.726,0,0.128
68,78,0.277,0.58,0.58,0,0,0,0,0.591,0.654,0,0.257
68,78,0.343,0.616,0.616,0,0,0,0,0.566,0.663,0,0
68,78,0.44,0.653,0.653,0,0,0,0,0.541,0.527,0,0.257
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0,0,0
68,78,0.393,0.543,0.543,0,0,0,0,0.484,0,0,0.129
68,78,0.18,0.46,0.46,0,0,0,0,0.451,0,0,0.252
68,78,0.0978,0.368,0.368,0,0,0,0,0.443,0,0,0
68,78,0.0571,0.34,0.34,0,0,0,0,0.446,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.2
68,78,0.134,0.396,0.396,0,0,0,0,0.462,0,0,0.12
68,78,0.273,0.432,0.432,0,0,0,0,0.5,0,0,0
68,78,0.16,0.313,0.313,0,0,0,0,0.487,0,0,0
68,78,0.155,0.212,0.212,0,0,0,0,0.487,0,0,0.171
68,78,0.151,0.221,0.221,0,0,0,0,0.487,0,0,0.0428
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0.128
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.0428
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0.128
68,78,0.14,0.285,0.285,0.133,0,0,0,0.491,0,0,0.0857
71,76,0.233,0.294,0.294,0.333,0,0,0,0.533,0,0,0.0857
71,76,0.328,0.359,0.359,0,0,0,0,0.592,0,0,0.0428
65,80,0.344,0.488,0.488,0,0,0,0,0.641,0,0,0
65,80,0.391,0.58,0.58,0,0.333,0,0,0.653,0.299,0,0.0428
65,80,0.49,0.616,0.616,0,0.35,0,0,0.616,0.683,0,0.128
65,80,0.635,0.653,0.653,0,0,0,0,0.579,0.572,0,0.0857
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0.738,0,0.171
68,78,0.565,0.543,0.543,0,0,0,0,0.493,0.572,0,0
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0494,0.304,0.304,0,0,0,0,0.442,0,0,0.0982
68,78,0.103,0.331,0.331,0,0,0,0,0.426,0,0,0.278
68,78,0.219,0.396,0.396,0,0,0.638,0.05,0.459,0,0.123,0.266
68,78,0.0489,0.432,0.432,0,0,0,0.4,0.465,0,0,0.0275
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.212,0.212,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0
71,76,0.141,0.294,0.294,0,0,0,0,0.499,0,0,0.0428
71,76,0.142,0.359,0.359,0,0,0,0,0.507,0,0,0.385
65,80,0.246,0.488,0.488,0.133,0.0833,0,0,0.582,0.145,0,0
65,80,0.277,0.58,0.58,0.817,0.6,0,0,0.591,0.545,0,0.257
65,80,0.49,0.616,0.616,0,0,0,0,0.616,0.522,0,0.0857
65,80,0.635,0.653,0.653,0,0,0,0,0.579,0,0,0.0857
68,78,0.526,0.635,0.635,0,0,0,0,0.525,0,0,0.0428
68,78,0.393,0.543,0.543,0,0,0,0,0.484,0,0,0.269
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.0979
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.161,0.432,0.432,0.633,0,0,0,0.483,0,0,0
68,78,0.271,0.313,0.313,0.0833,0,0,0,0.508,0,0,0
68,78,0.26,0.212,0.212,0,0,0,0,0.508,0,0,0
68,78,0.151,0.221,0.221,0,0,0,0,0.487,0,0,0
68,78,0.0489,0.23,0.23,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.221,0.221,0.233,0,0,0,0.465,0,0,0.0857
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0.171
68,78,0.14,0.285,0.285,0,0.683,0,0,0.491,0.944,0,0.257
71,76,0.141,0.294,0.294,0,0,0,0,0.499,0.71,0,0
71,76,0.142,0.359,0.359,0,0,0,0,0.507,0.215,0,0
65,80,0.246,0.488,0.488,0,0.0833,0,0,0.582,0.194,0,0.428
65,80,0.391,0.58,0.58,0,0.833,0,0,0.653,0.611,0,0.128
65,80,0.49,0.616,0.616,0,0,0,0,0.616,0.758,0,0.267
65,80,0.635,0.653,0.653,0,0,0,0,0.579,0.579,0,0
68,78,0.526,0.635,0.635,0,0,0,0,0.525,0.828,0,0.243
68,78,0.221,0.543,0.543,0,0,0,0,0.475,0.373,0,0.0992
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.0686
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0.0813
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.134,0.396,0.396,0,0,0,0,0.462,0,0,0.149
68,78,0.273,0.432,0.432,0,0,0,0,0.5,0,0,0.316
68,78,0.271,0.313,0.313,0,0,0,0,0.508,0,0,0.0846
68,78,0.155,0.212,0.212,0,0,0,0,0.487,0,0,0
68,78,0.151,0.221,0.221,0,0,0,0,0.487,0,0,0.176
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0.149
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.128
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0.0857
68,78,0.232,0.285,0.285,0,0,0,0,0.517,0,0,0.0428
71,76,0.324,0.294,0.294,0,0,0,0,0.567,0,0,0.136
71,76,0.328,0.359,0.359,0,0,0,0,0.592,0,0,0.0682
65,80,0.246,0.488,0.488,0.133,0,0,0,0.582,0,0,0.171
65,80,0.277,0.58,0.58,1,0,0,0,0.591,0,0,0.171
65,80,0.343,0.616,0.616,0.0667,0,0,0,0.566,0,0,0.171
65,80,0.44,0.653,0.653,0,0,0,0,0.541,0,0,0.214
68,78,0.288,0.635,0.635,0,0,0,0,0.495,0,0,0
68,78,0.565,0.543,0.543,0,0,0,0,0.493,0,0,0.3
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.206
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0759,0.331,0.331,0,0,0,0,0.446,0,0,0.234
68,78,0.219,0.396,0.396,0,0,0,0,0.459,0,0,0.262
68,78,0.273,0.432,0.432,0,0,0,0,0.5,0,0,0.101
68,78,0.271,0.313,0.313,0,0,0,0,0.508,0,0,0.151
68,78,0.155,0.212,0.212,0,0,0,0,0.487,0,0,0.254
68,78,0.253,0.221,0.221,0.133,0,0,0,0.508,0,0,0.301
68,78,0.145,0.23,0.23,0.817,0,0,0,0.491,0,0,0
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.413
68,78,0.232,0.258,0.258,0,0,0,0,0.525,0,0,0.544
68,78,0.232,0.285,0.285,0,0,0,0,0.517,0,0,0.275
71,76,0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.0428
71,76,0.235,0.359,0.359,0,0,0,0,0.549,0,0,0
65,80,0.344,0.488,0.488,0.383,0.583,0.638,0.3,0.641,0.545,0.325,0.0857
65,80,0.391,0.58,0.58,0.0833,0.683,0,0.367,0.653,0.513,0.464,0.0428
65,80,0.49,0.616,0.616,0,0.1,0,0,0.616,0.195,0,0
65,80,0.635,0.653,0.653,0,0.583,0,0,0.579,0.643,0,0.0428
68,78,0.765,0.635,0.635,0,0.1,0,0,0.555,0,0,0.0428
68,78,0.221,0.543,0.543,0,0,0,0,0.475,0,0,0.171
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.212,0.212,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.23,0.23,0,0,0,0,0.465,0,0,0
68,78,0.234,0.221,0.221,0,0,0,0,0.525,0,0,0
68,78,0.232,0.258,0.258,0,0.917,0,0,0.525,0.742,0,0
68,78,0.232,0.285,0.285,0,0,0,0,0.517,0,0,0
68,78,0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.214
68,78,0.235,0.359,0.359,0,0,0,0,0.549,0,0,0.128
68,78,0.246,0.488,0.488,0,0,0,0,0.582,0,0,0.3
68,78,0.391,0.58,0.58,0.217,0,0,0,0.653,0,0,0.171
68,78,0.49,0.616,0.616,0.733,0,0,0,0.616,0,0,0.6
68,78,0.635,0.653,0.653,0,0,0,0,0.579,0,0,0.346
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0,0,0.0857
68,78,0.565,0.543,0.543,0,0,0,0,0.493,0,0,0.0428
68,78,0.246,0.46,0.46,0,0,0,0,0.444,0,0,0.229
68,78,0.0978,0.368,0.368,0,0,0,0,0.443,0,0,0
68,78,0.0571,0.34,0.34,0,0,0,0,0.446,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.313,0.313,0.717,0,0,0,0.465,0,0,0
68,78,0.26,0.212,0.212,0,0,0,0,0.508,0,0,0.0996
68,78,0.253,0.221,0.221,0.217,0,0,0,0.508,0,0,0
68,78,0.242,0.23,0.23,0.25,0.667,0,0,0.517,0.624,0,0
68,78,0.234,0.221,0.221,0,0.0167,0,0,0.525,0.226,0,0.171
